Func_id	Surface_soil_microbial_communities_from_Centralia_Pennsylvania_which_are_recovering_from_an_underground_coalmine_fire_Coalmine_Soil_Cen01_05102014_R1	Surface_soil_microbial_communities_from_Centralia_Pennsylvania_which_are_recovering_from_an_underground_coalmine_fire_Coalmine_Soil_Cen03_05102014_R1	Surface_soil_microbial_communities_from_Centralia_Pennsylvania_which_are_recovering_from_an_underground_coalmine_fire_Coalmine_Soil_Cen04_05102014_R1	Surface_soil_microbial_communities_from_Centralia_Pennsylvania_which_are_recovering_from_an_underground_coalmine_fire_Coalmine_Soil_Cen05_05102014_R1	Surface_soil_microbial_communities_from_Centralia_Pennsylvania_which_are_recovering_from_an_underground_coalmine_fire_Coalmine_Soil_Cen06_05102014_R1	Surface_soil_microbial_communities_from_Centralia_Pennsylvania_which_are_recovering_from_an_underground_coalmine_fire_Coalmine_Soil_Cen07_05102014_R1	Surface_soil_microbial_communities_from_Centralia_Pennsylvania_which_are_recovering_from_an_underground_coalmine_fire_Coalmine_Soil_Cen10_05102014_R1	Surface_soil_microbial_communities_from_Centralia_Pennsylvania_which_are_recovering_from_an_underground_coalmine_fire_Coalmine_Soil_Cen12_06102014_R2	Surface_soil_microbial_communities_from_Centralia_Pennsylvania_which_are_recovering_from_an_underground_coalmine_fire_Coalmine_Soil_Cen14_06102014_R1	Surface_soil_microbial_communities_from_Centralia_Pennsylvania_which_are_recovering_from_an_underground_coalmine_fire_Coalmine_Soil_Cen15_06102014_R2	Surface_soil_microbial_communities_from_Centralia_Pennsylvania_which_are_recovering_from_an_underground_coalmine_fire_Coalmine_Soil_Cen16_06102014_R1	Surface_soil_microbial_communities_from_Centralia_Pennsylvania_which_are_recovering_from_an_underground_coalmine_fire_Coalmine_Soil_Cen17_06102014_R1
pfam12688	296	342	209	169	588	256	214	346	294	283	1231	326
pfam12689	35	44	34	20	28	7	1285	170	491	212	25	8
pfam12690	64	157	188	57	117	223	236	252	389	118	575	110
pfam12691	0	0	0	0	0	0	0	0	0	0	0	0
pfam12692	49	242	134	126	434	128	510	472	99	248	378	63
pfam12693	178	277	151	260	178	145	36	137	34	119	269	147
pfam12694	196	272	241	274	209	236	200	266	163	429	1036	266
pfam12695	19211	21429	18313	19719	19081	16939	32725	25271	23419	18140	52929	14242
pfam12696	2466	1668	1824	2090	1582	1510	2682	2841	1421	1722	3116	598
pfam12697	99651	103460	95194	96085	86638	74470	124363	78405	76435	65649	210233	78319
pfam12698	7650	7322	6736	7549	7663	6647	15670	10606	10174	8631	18845	4460
pfam12699	0	0	0	0	0	6	0	0	0	0	6	0
pfam12700	24938	26681	27307	28653	24299	23235	29721	43182	26650	26736	65172	12375
pfam12701	18	12	0	4	6	0	0	3	0	0	11	0
pfam12702	37	4	16	83	30	4	4	100	9	0	19	5
pfam12703	0	0	8	5	0	0	0	0	0	0	0	0
pfam12704	88561	93569	113592	111455	72440	84801	61125	71554	60138	51695	155809	70732
pfam12705	10113	10460	10351	9692	7789	8212	18460	9647	10768	9593	25087	7693
pfam12706	11296	12418	11042	10394	10995	9381	20934	14719	15994	12051	34352	9676
pfam12707	0	0	0	0	0	0	0	0	0	0	0	0
pfam12708	3574	3666	2112	3134	3273	2464	7334	4969	4790	2529	8621	1475
pfam12709	25	19	0	0	14	0	0	0	0	0	0	0
pfam12710	3423	3767	2311	3205	3335	2535	10064	4779	4157	3547	11485	2359
pfam12712	0	0	0	0	0	0	0	0	0	0	0	2
pfam12713	228	63	124	123	124	126	6	7	11	9	138	73
pfam12714	0	0	0	0	0	0	0	0	0	0	0	0
pfam12715	106	126	130	85	136	175	137	344	157	246	547	204
pfam12716	28	8	0	0	5	0	0	0	0	0	0	0
pfam12717	16	16	7	4	18	0	0	122	0	52	31	0
pfam12718	29	23	4	4	35	3	7	18	37	41	6	0
pfam12719	39	35	0	4	22	0	0	0	0	0	4	3
pfam12720	0	7	0	0	0	0	0	0	0	0	0	0
pfam12721	37	49	39	68	35	16	8	2	0	15	19	17
pfam12722	57	47	3	23	70	0	4	0	2	0	21	2
pfam12723	0	0	0	0	0	0	0	0	0	0	0	0
pfam12724	893	454	661	234	570	451	495	448	770	426	1911	569
pfam12725	30	143	97	173	169	136	108	69	101	66	406	294
pfam12726	61	45	0	7	37	0	7	0	0	3	6	0
pfam12727	1077	1720	1232	1745	1478	1177	3978	1542	934	1217	3365	903
pfam12728	17850	12658	12850	12531	12181	11506	32554	25706	24696	18694	44682	6332
pfam12729	2303	2300	1660	2195	2284	1920	2244	3600	1595	1705	4387	617
pfam12730	9418	7196	5401	6935	6668	5247	14165	4825	6713	4676	17000	3957
pfam12731	0	0	0	0	0	0	2	0	0	0	0	0
pfam12732	3255	3130	4079	3320	2702	3056	3599	5124	4369	3050	7278	1846
pfam12733	133	151	99	70	102	72	5	15	16	4	158	105
pfam12734	0	0	0	0	0	5	0	0	0	0	0	0
pfam12735	19	10	0	0	13	0	0	0	0	0	0	0
pfam12736	0	0	0	0	0	0	0	0	0	0	0	0
pfam12737	0	0	0	0	0	0	0	0	0	0	0	0
pfam12738	60	61	31	40	45	15	4	10	10	0	15	24
pfam12739	31	42	4	2	49	0	0	0	3	0	22	0
pfam12740	72	86	86	97	119	100	25	16	52	19	133	76
pfam12741	209	178	134	221	290	348	73	4	11	24	336	231
pfam12742	0	3	0	0	0	0	0	0	0	4	0	0
pfam12743	0	0	0	0	0	0	0	0	0	0	0	0
pfam12744	0	0	0	0	0	0	0	0	0	0	0	0
pfam12745	7	5	0	5	6	0	0	0	2	0	5	0
pfam12746	42	36	14	33	55	26	18	56	157	101	568	5
pfam12747	0	7	0	5	0	0	14	11	3	5	0	0
pfam12749	0	0	0	0	0	0	0	0	0	0	0	0
pfam12750	0	0	0	0	0	0	0	0	0	0	0	0
pfam12751	37	16	0	0	30	0	0	0	0	0	3	0
pfam12752	30	3	0	7	3	0	0	3	0	0	3	0
pfam12753	0	0	0	0	0	0	0	0	0	0	0	0
pfam12754	4	0	0	0	4	0	0	0	0	0	3	0
pfam12755	3	9	4	0	16	0	0	0	0	0	0	0
pfam12756	27	26	0	19	30	12	0	4	0	3	75	28
pfam12757	8	18	0	0	9	0	0	0	0	0	0	0
pfam12758	0	0	0	0	0	0	6	0	0	0	0	0
pfam12759	0	38	6	12	15	14	0	0	0	0	225	42
pfam12760	2996	4087	3702	5578	3047	3393	4695	4019	3048	3153	6212	721
pfam12761	23	22	2	0	5	0	0	0	0	0	6	0
pfam12762	4548	5915	5963	8043	4065	4757	6501	4532	3233	2982	8223	1180
pfam12763	59	63	3	0	42	2	2	3	0	3	14	0
pfam12764	0	0	0	0	0	0	0	0	0	0	0	0
pfam12765	58	88	34	46	104	51	651	565	414	153	216	27
pfam12766	27	31	0	3	29	0	16	22	14	4	31	8
pfam12767	24	5	0	0	19	0	0	0	0	0	12	0
pfam12768	144	114	22	21	62	9	0	7	17	6	607	95
pfam12769	2872	3809	3561	3726	2983	2736	6387	3894	4134	2502	6425	2882
pfam12770	10765	7450	9399	8881	8351	7244	9035	9581	7997	6920	18136	6467
pfam12771	355	258	174	436	662	438	98	24	223	49	409	360
pfam12772	0	0	0	0	0	0	0	0	0	0	0	0
pfam12773	4840	4444	3459	3128	3252	2415	11691	5410	10111	6386	15179	3924
pfam12774	52	28	7	22	43	15	7	5	0	2	36	4
pfam12775	21	24	0	6	22	8	3	10	0	3	11	0
pfam12776	94	0	0	2	67	0	0	9	0	0	3	0
pfam12777	34	22	3	16	28	3	0	3	0	21	54	6
pfam12778	23	26	21	5	13	9	21	46	38	103	73	28
pfam12779	2673	4288	2995	4979	3577	2437	2953	3122	1533	1576	3361	1421
pfam12780	37	41	9	15	48	3	8	8	0	6	23	0
pfam12781	37	15	3	8	28	5	3	24	2	0	26	0
pfam12782	0	0	0	0	0	0	0	0	0	0	0	0
pfam12783	36	39	0	6	28	0	0	6	0	2	4	0
pfam12784	56	183	118	160	202	279	18	53	64	0	112	12
pfam12785	0	0	0	0	0	0	0	0	0	0	0	0
pfam12786	0	0	0	0	0	0	0	0	0	0	0	0
pfam12787	727	858	774	1012	546	539	612	1303	327	738	1366	313
pfam12788	0	0	0	0	0	0	8	0	0	0	5	0
pfam12789	0	0	0	0	0	0	0	9	0	110	12	4
pfam12790	124	163	118	150	150	107	202	210	159	266	245	91
pfam12791	0	0	0	0	0	0	16	0	0	0	5	0
pfam12792	131	124	71	136	72	49	28	52	27	98	284	10
pfam12793	0	0	0	22	0	0	2	0	0	0	22	2
pfam12794	14	29	29	29	51	54	6	47	14	52	59	51
pfam12795	4	5	3	16	9	25	0	0	0	3	9	0
pfam12796	15068	23938	14080	23155	22314	18962	5629	11504	7361	7922	29848	18710
pfam12797	2022	1757	2490	1721	1558	1614	2919	1358	1977	1443	5187	2090
pfam12798	28	49	16	6	52	24	127	76	64	159	363	96
pfam12799	1565	1604	1236	1355	1563	1728	347	1459	920	1030	2640	854
pfam12800	705	539	662	670	500	668	2150	773	1801	983	1977	406
pfam12801	1271	1205	1311	1427	1309	1280	1099	2119	914	1498	3223	1186
pfam12802	17231	15624	11821	13356	13105	10443	28404	14017	15715	10200	37980	7943
pfam12803	0	0	0	0	0	0	0	0	0	0	0	0
pfam12804	11232	13170	11910	11987	10947	10322	27986	15519	16172	12040	33439	9394
pfam12805	381	297	183	383	485	325	654	326	308	293	461	92
pfam12806	1484	1831	1326	1726	1877	1355	2536	1586	800	1494	3228	1127
pfam12807	38	33	6	0	20	5	0	6	0	20	14	0
pfam12808	18	14	6	0	7	4	0	0	0	3	0	5
pfam12809	0	0	0	0	0	0	0	0	0	0	0	0
pfam12810	170	318	52	340	199	132	128	77	88	26	720	47
pfam12811	798	887	563	993	629	473	393	266	403	311	967	496
pfam12812	254	313	136	378	173	161	37	67	35	40	140	73
pfam12813	26	11	0	0	12	3	0	3	0	0	3	0
pfam12814	65	41	0	0	17	0	0	0	0	0	3	0
pfam12815	10	0	0	0	7	0	13	0	0	0	0	0
pfam12816	28	25	0	7	20	0	0	3	0	0	7	0
pfam12818	0	0	0	3	0	0	0	0	0	0	0	0
pfam12819	0	0	7	0	0	0	0	3	0	0	0	0
pfam12820	0	0	0	0	0	0	0	0	0	0	0	0
pfam12821	192	155	64	151	125	74	368	143	118	95	394	207
pfam12822	203	60	131	52	61	59	394	285	435	172	183	95
pfam12823	340	362	151	304	151	174	1496	96	213	69	724	206
pfam12824	12	15	0	0	7	0	0	0	0	0	13	0
pfam12825	70	54	0	13	46	0	3	0	0	0	6	0
pfam12826	3315	4298	3498	3645	3668	3140	9345	6041	6067	4327	11025	2942
pfam12827	0	0	0	0	0	0	0	0	0	0	0	0
pfam12828	18	12	0	9	9	0	0	0	0	0	7	0
pfam12829	0	6	4	0	9	0	0	0	0	0	0	0
pfam12830	27	16	3	6	23	3	0	0	0	4	11	0
pfam12831	4032	5701	5140	5271	4340	4711	12011	7202	7979	5086	10984	4534
pfam12832	372	273	296	294	212	289	62	81	89	271	775	441
pfam12833	25852	25798	21202	25092	23634	19661	21139	20798	14210	12462	45404	16284
pfam12834	42	48	35	38	31	55	35	11	41	26	97	30
pfam12835	32	77	34	27	20	75	25	11	35	2	73	12
pfam12836	3862	3761	3352	3046	3288	3084	2721	5111	4127	4003	11031	3458
pfam12837	520	813	971	804	542	800	679	1184	486	412	1228	606
pfam12838	13922	15101	15173	13068	14719	12135	28429	30001	21321	18228	46569	10295
pfam12840	22236	19095	17903	19313	17140	15276	37805	19370	19587	14539	43063	12281
pfam12841	0	0	7	12	0	0	15	2	0	4	28	0
pfam12842	18	18	0	3	21	4	0	0	0	0	0	0
pfam12843	184	100	44	65	63	100	17	24	59	47	440	31
pfam12844	7493	5388	5425	5597	4802	4413	8240	10542	7220	7371	13292	1913
pfam12845	0	0	0	0	0	0	0	0	0	0	0	0
pfam12846	10754	6787	7141	8024	5728	6314	20222	12337	11770	7776	23498	2314
pfam12847	14194	14032	12500	12343	12184	10455	23708	11890	16583	10695	36851	11782
pfam12848	8244	9362	7808	8705	7810	7146	8633	7424	5730	5289	17390	8740
pfam12849	7907	9663	8247	9559	8113	7004	14458	8104	10019	7085	18304	7202
pfam12850	11457	10812	10285	8496	10376	8197	30698	17616	21546	13405	34004	7221
pfam12851	127	51	25	4	231	38	13	11	3	3	103	32
pfam12852	2775	2503	2156	2306	1812	1732	346	640	460	725	3196	2815
pfam12853	0	8	0	0	4	0	0	0	0	0	0	0
pfam12854	2	14	0	5	14	0	0	3	3	3	15	0
pfam12855	4	9	3	10	6	5	27	4	28	0	0	0
pfam12856	0	0	0	0	0	0	0	0	0	0	0	0
pfam12857	237	592	201	197	245	239	151	261	363	453	1471	650
pfam12859	19	17	0	0	4	0	0	3	0	0	0	0
pfam12860	3261	5431	4322	6024	5300	5133	3034	6062	1975	4143	10033	2205
pfam12861	21	13	0	4	10	8	0	0	0	0	6	0
pfam12862	788	329	383	397	365	218	562	468	688	549	1020	163
pfam12863	0	0	0	0	0	0	0	0	0	0	0	0
pfam12864	41	35	21	111	119	78	8	0	0	4	59	91
pfam12866	19	3	3	0	13	19	20	19	6	6	32	3
pfam12867	24423	20630	24768	22193	20021	17578	18524	31768	19957	18076	45782	12375
pfam12868	0	0	0	0	0	0	0	0	0	0	0	0
pfam12869	200	196	137	129	295	184	36	338	121	79	367	210
pfam12870	201	126	73	81	252	138	277	290	279	280	1579	212
pfam12871	12	21	0	8	0	0	0	0	0	6	9	0
pfam12872	681	800	544	804	615	556	2216	1243	1190	702	1914	858
pfam12873	67	54	43	130	13	18	17	15	23	15	93	6
pfam12874	94	57	12	28	112	18	26	18	28	41	82	6
pfam12875	0	0	0	0	0	7	0	0	5	0	10	0
pfam12876	979	872	998	1023	938	933	2285	2304	2194	1105	2085	429
pfam12877	0	0	0	0	0	0	10	0	0	0	0	0
pfam12878	0	0	0	0	0	0	0	0	0	0	0	0
pfam12879	0	0	0	0	0	0	0	0	0	0	0	0
pfam12881	5	0	0	0	0	0	0	0	0	0	0	0
pfam12883	77	161	63	144	154	86	24	80	33	76	719	81
pfam12884	0	0	0	0	3	0	0	3	0	0	0	0
pfam12885	0	0	0	0	0	0	0	0	0	0	0	0
pfam12886	0	0	0	0	0	0	0	0	0	0	3	0
pfam12887	0	0	0	0	0	0	0	0	0	0	0	0
pfam12888	0	32	11	19	68	0	0	0	0	0	0	18
pfam12889	22	23	44	111	44	93	0	0	0	46	130	60
pfam12890	340	457	441	468	354	363	255	93	378	232	506	477
pfam12891	1217	1340	1089	1368	1185	950	298	743	858	691	1715	859
pfam12892	3	7	0	0	0	5	0	0	3	5	26	43
pfam12893	877	672	867	700	578	872	363	406	169	228	1663	650
pfam12894	30	58	17	15	8	53	11	13	7	0	20	24
pfam12895	1425	1208	1083	1345	1344	892	1532	2069	2100	1879	3134	554
pfam12896	9	10	0	0	13	0	0	0	0	6	0	0
pfam12897	337	441	330	312	308	403	289	253	229	133	981	676
pfam12898	34	5	0	0	11	0	0	10	0	0	19	0
pfam12899	96	79	38	139	122	130	100	272	137	115	237	19
pfam12900	3876	3658	3510	3205	3000	2691	7136	3693	3002	2676	9741	1964
pfam12901	0	0	0	0	0	0	0	0	0	0	4	0
pfam12902	857	749	990	1004	539	706	108	356	184	212	899	628
pfam12903	844	939	1180	591	728	685	660	1042	1339	679	2222	1017
pfam12904	430	485	347	339	440	288	596	456	810	510	987	452
pfam12905	68	27	10	20	32	34	5	9	18	5	71	20
pfam12906	23	17	0	8	28	10	0	3	0	6	25	0
pfam12907	6	11	0	0	5	0	0	0	0	0	0	25
pfam12910	1348	1300	1368	1731	773	1018	1029	1558	777	883	2145	379
pfam12911	10476	8125	8386	5821	7845	6766	28249	13846	16931	8368	24719	7005
pfam12912	3	0	0	0	4	0	0	0	0	0	5	5
pfam12913	31	8	17	26	13	3	8	57	0	29	67	11
pfam12914	10	2	6	26	3	6	0	57	0	5	6	0
pfam12915	19	29	20	33	17	33	150	23	16	3	30	11
pfam12916	0	0	0	0	0	0	0	0	0	0	0	0
pfam12917	0	0	0	3	0	5	0	0	5	0	21	0
pfam12918	0	0	0	0	0	0	0	0	0	0	0	0
pfam12919	4	6	7	11	3	25	4	3	0	0	13	0
pfam12920	0	8	0	0	0	3	0	16	0	0	0	0
pfam12921	15	0	0	0	7	0	0	0	0	0	0	0
pfam12922	13	13	0	7	23	0	0	0	0	0	0	0
pfam12923	16	6	0	6	5	0	3	0	0	0	13	3
pfam12924	0	0	0	6	0	4	0	0	0	3	3	6
pfam12925	0	0	0	0	0	0	0	0	0	0	7	0
pfam12926	0	0	0	0	0	0	0	0	0	0	0	0
pfam12927	0	7	0	2	4	0	0	0	0	0	0	0
pfam12928	5	6	0	0	20	0	0	0	0	0	2	0
pfam12929	31	37	0	4	13	0	0	3	0	0	8	0
pfam12930	0	0	0	0	0	0	0	0	0	0	0	0
pfam12931	49	32	0	0	27	0	0	0	0	0	20	0
pfam12932	19	9	0	4	13	0	0	0	0	0	0	0
pfam12933	0	0	0	0	0	2	0	0	0	0	0	0
pfam12934	0	0	0	0	0	0	0	0	0	0	0	0
pfam12935	6	0	0	0	0	0	0	0	0	0	0	0
pfam12936	4	5	0	4	14	0	0	0	0	0	0	0
pfam12937	408	409	46	347	445	232	14	67	10	88	1159	19
pfam12938	0	0	0	0	0	0	0	0	0	0	0	0
pfam12939	0	0	0	0	0	0	0	0	0	0	0	0
pfam12940	0	0	0	0	0	0	0	0	0	0	0	0
pfam12941	0	0	0	0	0	0	0	0	0	0	0	0
pfam12942	0	0	31	15	0	26	70	43	16	183	69	25
pfam12943	0	0	0	0	0	0	0	0	0	0	0	0
pfam12944	0	0	0	0	0	0	0	0	0	0	0	0
pfam12945	26	11	34	33	18	14	23	3	47	26	140	10
pfam12946	0	0	0	2	0	0	0	0	0	0	0	0
pfam12947	18	25	2	16	26	14	0	8	8	0	31	24
pfam12948	0	0	0	0	0	0	0	0	0	0	0	0
pfam12949	17	10	0	0	9	0	0	0	0	5	7	10
pfam12950	508	149	170	371	237	367	1330	762	827	740	659	23
pfam12951	2070	5290	2454	1916	3777	2952	1172	3583	1587	1368	9759	4244
pfam12952	21	18	15	7	44	14	14	7	16	13	78	0
pfam12953	0	12	0	0	6	5	0	0	10	11	18	22
pfam12954	0	0	0	0	0	0	0	0	0	0	0	0
pfam12955	0	4	0	0	4	0	0	0	0	0	0	0
pfam12956	0	0	0	0	0	0	0	0	0	0	0	0
pfam12957	110	33	54	61	55	62	47	88	43	76	173	100
pfam12958	0	0	0	0	0	0	0	0	0	0	0	0
pfam12959	0	0	0	0	0	0	0	0	0	0	0	0
pfam12960	0	0	0	0	0	0	0	0	0	0	0	0
pfam12961	29	27	47	32	17	15	14	0	4	7	86	26
pfam12962	0	0	0	0	0	0	0	0	0	0	0	0
pfam12963	0	0	0	0	0	0	0	0	0	0	0	0
pfam12964	0	0	0	0	0	0	0	0	0	0	0	4
pfam12965	205	193	102	123	173	162	750	872	488	300	686	70
pfam12966	85	215	186	194	210	147	171	164	29	84	110	17
pfam12967	0	0	0	0	0	0	0	0	0	0	0	0
pfam12968	0	0	0	0	3	0	0	0	0	0	4	0
pfam12969	3434	2925	3492	2738	3093	2383	757	2600	1498	1395	5300	1132
pfam12970	4	11	3	0	6	12	0	11	0	0	5	0
pfam12971	237	102	86	100	107	88	34	14	7	13	105	23
pfam12972	310	209	143	223	172	119	256	63	235	64	181	40
pfam12973	1176	1997	1611	1336	2047	1405	2728	1992	994	1548	4857	1183
pfam12974	2335	2264	2399	1973	2120	1916	3168	2038	1492	1118	8312	2403
pfam12975	39	50	6	60	60	20	9	132	13	29	154	13
pfam12976	0	0	0	0	0	0	0	0	0	0	0	0
pfam12977	4	4	7	0	27	0	5	0	0	0	0	10
pfam12978	6	0	0	7	3	0	2	0	0	0	10	0
pfam12979	12	30	4	24	27	13	8	0	0	0	0	0
pfam12980	0	0	0	0	0	0	0	0	0	0	0	0
pfam12981	2	0	0	4	7	0	0	8	4	3	13	0
pfam12982	318	194	152	211	138	133	810	37	78	33	908	320
pfam12983	0	0	0	0	0	0	0	0	0	0	0	0
pfam12984	0	0	0	0	0	0	0	0	0	0	0	0
pfam12985	0	0	0	0	0	0	0	0	0	0	0	0
pfam12986	0	0	0	0	0	0	34	3	23	7	12	0
pfam12987	0	42	0	20	73	0	0	0	0	0	8	0
pfam12988	0	0	0	0	0	0	0	0	0	0	0	0
pfam12989	0	0	0	0	0	0	0	0	0	0	11	0
pfam12990	0	0	0	0	0	0	0	0	0	0	0	0
pfam12991	48	41	13	25	82	47	13	5	0	0	7	5
pfam12992	29	0	13	0	3	0	0	0	0	3	0	0
pfam12993	0	0	0	0	0	0	0	0	0	0	0	0
pfam12994	0	0	0	0	0	0	0	0	0	0	0	0
pfam12995	0	0	0	0	0	0	0	0	0	0	0	0
pfam12996	25	54	12	47	45	43	311	168	264	205	350	68
pfam12997	0	0	0	0	0	0	0	0	0	0	0	0
pfam12998	11	20	0	5	2	3	0	0	5	0	0	0
pfam12999	23	6	0	0	5	0	0	6	0	0	6	0
pfam13000	19	20	0	0	9	0	0	0	0	0	0	0
pfam13001	36	33	2	0	29	5	0	8	2	0	13	0
pfam13002	40	32	0	0	10	0	0	0	0	0	0	0
pfam13004	786	1362	1020	1194	2616	1840	2025	4617	1718	1768	3161	1540
pfam13005	4172	2835	4185	5324	2701	2884	3976	5599	2883	2625	4426	1347
pfam13006	1710	709	998	1386	393	621	3166	569	981	221	723	335
pfam13007	2601	2152	3277	4225	1600	2242	1986	2835	1403	1273	2794	944
pfam13008	0	0	0	0	0	0	0	0	0	0	0	0
pfam13009	6	0	4	0	6	0	0	4	0	0	5	0
pfam13010	0	0	0	0	0	0	0	0	0	0	0	0
pfam13011	1809	1699	1933	1492	1471	1158	1686	762	1247	1186	3368	1523
pfam13012	44	58	0	7	47	0	0	3	0	3	17	5
pfam13013	5	0	5	0	11	4	0	0	0	0	0	0
pfam13015	14	11	0	0	22	3	0	0	0	2	7	0
pfam13016	0	0	0	0	0	0	0	0	0	0	0	0
pfam13017	0	0	0	0	0	0	0	0	0	0	0	0
pfam13018	79	14	74	27	34	12	564	138	8	80	362	16
pfam13019	23	22	3	4	9	6	0	0	0	0	5	0
pfam13020	720	535	504	651	490	415	4598	1605	2143	1557	2276	128
pfam13021	6	29	13	0	4	0	2	0	0	0	7	0
pfam13022	9	3	5	0	0	40	13	0	0	4	22	16
pfam13023	827	693	660	621	676	630	3456	1044	1741	1049	1578	464
pfam13024	0	0	0	0	0	0	0	0	0	0	0	0
pfam13025	0	0	0	0	0	0	7	0	0	0	0	0
pfam13026	0	0	0	0	0	0	0	0	0	0	0	0
pfam13027	0	0	0	0	0	0	10	0	0	0	0	0
pfam13028	0	0	0	0	0	0	0	0	0	0	0	0
pfam13029	0	0	0	0	0	0	0	0	0	0	0	0
pfam13030	1347	709	900	799	715	671	645	676	1033	761	3785	649
pfam13031	284	392	213	258	177	262	108	249	197	184	920	69
pfam13032	111	10	12	35	10	3	99	171	23	66	83	0
pfam13033	0	0	0	0	0	0	0	0	0	0	0	0
pfam13034	0	0	0	0	0	0	0	0	0	0	0	0
pfam13035	0	0	0	0	0	0	0	0	0	0	0	0
pfam13036	250	247	203	244	156	176	18	97	117	228	505	332
pfam13037	0	0	0	0	0	0	0	0	0	0	0	0
pfam13038	0	0	0	0	0	0	7	0	0	0	0	0
pfam13039	0	0	0	0	0	0	0	0	0	0	0	0
pfam13040	0	0	0	0	0	0	7	0	0	0	0	0
pfam13041	67	76	5	44	98	23	115	106	41	97	169	20
pfam13042	0	0	0	0	0	0	0	0	0	0	0	0
pfam13043	0	0	0	0	0	0	0	0	0	0	0	0
pfam13044	0	0	0	0	0	0	0	0	0	0	0	0
pfam13045	0	0	0	0	0	0	7	0	0	0	20	0
pfam13046	0	0	0	0	0	0	0	0	0	0	0	0
pfam13047	0	0	0	0	0	0	7	0	0	0	0	0
pfam13048	0	0	0	0	0	0	0	0	0	0	0	0
pfam13049	0	0	0	0	0	0	0	0	0	0	0	0
pfam13050	0	0	0	0	0	0	0	0	0	0	0	0
pfam13051	0	0	0	0	0	0	0	0	0	0	0	0
pfam13052	0	0	0	0	0	0	0	0	0	0	0	0
pfam13053	0	0	0	0	0	0	0	0	0	0	0	0
pfam13054	0	0	0	0	0	0	0	0	0	0	0	0
pfam13055	0	0	0	0	0	0	0	0	0	0	0	0
pfam13056	0	0	0	0	0	0	8	0	0	0	0	0
pfam13057	0	0	0	0	0	0	0	0	0	0	0	0
pfam13058	0	0	0	0	0	0	0	0	0	0	0	0
pfam13059	0	0	0	0	0	0	0	0	0	0	0	0
pfam13060	0	0	0	0	0	0	0	0	0	0	0	0
pfam13061	0	0	0	0	0	0	0	0	0	0	0	0
pfam13062	0	0	0	0	0	0	0	0	0	0	0	0
pfam13063	0	0	0	0	0	0	0	0	0	0	0	0
pfam13064	0	4	0	0	0	0	0	0	0	0	0	0
pfam13065	0	0	0	0	0	0	0	0	0	0	0	0
pfam13066	0	0	0	0	0	0	0	0	0	0	0	0
pfam13067	0	0	0	0	0	0	0	0	0	0	0	0
pfam13068	0	0	0	0	0	0	0	0	0	0	0	0
pfam13069	0	0	0	0	3	0	0	0	0	0	0	0
pfam13070	0	0	0	0	0	0	0	0	0	0	0	0
pfam13071	0	0	0	0	0	0	0	0	0	0	0	0
pfam13072	0	0	0	0	0	0	7	0	0	0	6	0
pfam13073	0	0	0	0	0	0	0	0	0	0	0	0
pfam13074	0	0	0	0	0	0	0	0	0	0	0	0
pfam13075	0	0	0	0	0	0	0	0	6	0	0	0
pfam13076	0	0	0	0	0	0	0	0	0	2	10	0
pfam13077	0	0	0	0	0	0	0	0	0	0	0	0
pfam13078	0	0	0	0	0	0	0	0	0	0	0	0
pfam13079	0	12	0	0	3	3	0	0	0	0	4	0
pfam13080	0	0	0	0	0	0	0	0	0	0	0	0
pfam13081	0	0	0	0	0	0	6	0	0	0	3	0
pfam13082	0	0	0	0	0	0	0	0	0	0	0	0
pfam13083	2981	3451	3099	2827	2177	2550	7865	4243	5401	3504	11384	2751
pfam13084	34	62	31	46	137	67	19	15	55	103	329	237
pfam13085	5327	5958	6334	5441	5011	4785	12057	6300	7153	5608	13647	5536
pfam13086	2338	1015	1205	1019	1145	839	2526	2263	1684	1321	3152	693
pfam13087	2901	1654	1724	1563	1578	1329	4006	2752	2206	1978	4171	1097
pfam13088	3956	3229	3063	2941	3212	3497	6411	5127	7077	4677	14772	2358
pfam13089	2808	4346	3182	3690	3333	2784	4521	2979	2077	2215	7796	3477
pfam13090	5539	8501	7233	8008	5798	6044	5796	3578	3183	3712	11381	8133
pfam13091	6835	6827	5353	5471	5493	4927	10473	7326	9196	6263	20575	8526
pfam13092	17	31	0	0	20	0	0	0	0	0	5	0
pfam13093	35	25	0	0	30	0	0	0	0	8	14	0
pfam13094	0	0	0	0	0	0	0	0	0	0	5	0
pfam13095	0	14	0	0	0	0	0	0	0	0	0	0
pfam13096	0	0	0	0	0	0	0	0	0	0	0	0
pfam13097	0	0	0	0	4	0	0	0	0	0	0	0
pfam13098	588	661	737	903	581	572	768	775	391	612	1869	738
pfam13099	0	0	0	0	0	0	0	0	0	0	0	0
pfam13100	59	108	54	143	147	173	597	152	183	75	165	138
pfam13101	7	0	0	8	0	5	5	0	0	0	0	0
pfam13102	43	34	26	117	42	125	15	19	8	3	74	12
pfam13103	2589	3124	2967	3482	2805	2496	3002	5396	2646	3337	7089	1687
pfam13104	0	0	0	0	0	0	0	0	0	0	0	0
pfam13105	0	0	0	0	0	0	0	0	0	0	0	0
pfam13106	0	0	0	0	0	0	0	0	0	0	0	0
pfam13107	0	0	0	0	0	0	0	0	0	0	0	0
pfam13108	0	4	0	0	0	0	0	0	0	0	0	0
pfam13109	4	7	20	29	14	11	15	0	0	8	24	8
