Func_id	Surface_soil_microbial_communities_from_Centralia_Pennsylvania_which_are_recovering_from_an_underground_coalmine_fire_Coalmine_Soil_Cen01_05102014_R1	Surface_soil_microbial_communities_from_Centralia_Pennsylvania_which_are_recovering_from_an_underground_coalmine_fire_Coalmine_Soil_Cen03_05102014_R1	Surface_soil_microbial_communities_from_Centralia_Pennsylvania_which_are_recovering_from_an_underground_coalmine_fire_Coalmine_Soil_Cen04_05102014_R1	Surface_soil_microbial_communities_from_Centralia_Pennsylvania_which_are_recovering_from_an_underground_coalmine_fire_Coalmine_Soil_Cen05_05102014_R1	Surface_soil_microbial_communities_from_Centralia_Pennsylvania_which_are_recovering_from_an_underground_coalmine_fire_Coalmine_Soil_Cen06_05102014_R1	Surface_soil_microbial_communities_from_Centralia_Pennsylvania_which_are_recovering_from_an_underground_coalmine_fire_Coalmine_Soil_Cen07_05102014_R1	Surface_soil_microbial_communities_from_Centralia_Pennsylvania_which_are_recovering_from_an_underground_coalmine_fire_Coalmine_Soil_Cen10_05102014_R1	Surface_soil_microbial_communities_from_Centralia_Pennsylvania_which_are_recovering_from_an_underground_coalmine_fire_Coalmine_Soil_Cen12_06102014_R2	Surface_soil_microbial_communities_from_Centralia_Pennsylvania_which_are_recovering_from_an_underground_coalmine_fire_Coalmine_Soil_Cen14_06102014_R1	Surface_soil_microbial_communities_from_Centralia_Pennsylvania_which_are_recovering_from_an_underground_coalmine_fire_Coalmine_Soil_Cen15_06102014_R2	Surface_soil_microbial_communities_from_Centralia_Pennsylvania_which_are_recovering_from_an_underground_coalmine_fire_Coalmine_Soil_Cen16_06102014_R1	Surface_soil_microbial_communities_from_Centralia_Pennsylvania_which_are_recovering_from_an_underground_coalmine_fire_Coalmine_Soil_Cen17_06102014_R1
KO:K13252	0	3	2	5	14	4	0	0	2	0	16	0
KO:K13255	21	18	12	8	18	7	6	4	0	3	10	7
KO:K13256	60	14	26	40	28	36	3	20	0	18	5	26
KO:K13274	30	44	30	24	25	30	10	7	28	18	52	56
KO:K13275	43	52	69	37	44	53	44331	11	15	16	97	138
KO:K13276	624	809	863	646	395	566	138	137	217	306	986	1415
KO:K13277	40	39	27	27	15	12	3	7	13	8	43	44
KO:K13280	955	1632	1250	1108	969	979	2856	603	2024	858	3790	1171
KO:K13281	256	139	118	80	220	139	580	215	194	223	621	229
KO:K13282	2067	1831	2067	1837	1663	1687	1844	1076	1400	1184	3126	2848
KO:K13283	389	706	637	646	734	508	580	532	247	493	757	421
KO:K13284	1	1	0	5	3	1	0	0	0	0	1	0
KO:K13285	27	43	12	20	29	7	5	2	7	4	15	19
KO:K13286	2	3	4	2	2	0	0	0	1	0	0	0
KO:K13287	1	0	2	0	1	1	0	3	0	0	0	0
KO:K13288	1283	1447	1095	1585	908	1038	1945	387	528	651	1902	1454
KO:K13289	20	32	7	7	23	11	4	7	1	5	11	8
KO:K13292	7878	9029	9540	9608	7134	7619	7844	6458	6086	5532	14319	7697
KO:K13299	0	1	3	1	0	1	0	0	0	0	0	0
KO:K13300	67	137	119	107	86	101	108	76	43	23	80	93
KO:K13301	5	0	0	1	0	0	1	0	0	0	4	0
KO:K13317	142	225	258	204	119	171	0	40	56	36	178	192
KO:K13318	1	0	0	0	0	1	0	0	0	1	2	0
KO:K13356	104	107	174	162	71	101	20	22	36	33	110	106
KO:K13369	24	12	8	26	20	5	0	8	2	12	49	20
KO:K13378	772	786	1298	871	599	1323	3163	984	2166	1137	1792	937
KO:K13380	15	13	30	28	36	16	17	33	17	10	47	96
KO:K13381	17	21	4	15	22	17	1	4	11	3	33	48
KO:K13408	342	349	437	285	272	276	379	121	108	111	332	590
KO:K13409	730	739	1007	642	470	625	498	179	212	177	558	959
KO:K13419	482	700	497	505	381	300	292	115	200	144	945	1239
KO:K13421	250	326	220	260	237	327	175	223	103	134	426	186
KO:K13444	75	133	79	114	102	127	5	67	45	51	114	97
KO:K13448	9	0	1	1	10	1	0	1	1	1	4	2
KO:K13449	61	66	43	97	51	56	22	106	34	96	93	66
KO:K13450	1	1	1	1	0	0	0	0	0	0	0	0
KO:K13452	0	2	1	9	0	4	0	1	0	0	0	2
KO:K13455	2	3	4	1	2	3	0	0	1	0	3	3
KO:K13461	0	1	1	1	1	3	1	0	0	0	5	5
KO:K13472	572	542	513	716	461	440	393	216	135	217	609	222
KO:K13478	0	1	0	0	0	0	0	0	0	1	0	0
KO:K13479	249	159	338	238	107	149	171	128	316	168	205	231
KO:K13480	5	0	0	0	1	0	0	0	0	0	0	0
KO:K13481	1658	2154	1627	2271	1478	1364	669	439	431	466	1540	2297
KO:K13482	2392	3463	2491	3378	2557	2185	1093	618	580	702	2530	4164
KO:K13483	3278	5136	5197	4359	3716	3873	4164	3396	3648	2358	7905	3918
KO:K13484	30	29	60	53	22	14	8	74	27	22	59	44
KO:K13485	839	1057	872	916	900	793	278	412	315	336	1423	919
KO:K13486	709	966	786	781	589	656	146	168	219	196	861	900
KO:K13487	587	939	615	784	614	659	136	203	208	163	785	806
KO:K13488	394	340	197	309	189	219	35	382	143	277	414	265
KO:K13489	266	432	244	308	231	241	46	107	68	54	331	297
KO:K13490	1153	1740	1279	1358	1086	1269	243	955	379	427	1408	1472
KO:K13491	381	627	356	372	333	383	62	140	107	91	469	463
KO:K13497	92	113	146	148	105	104	159	67	50	39	85	117
KO:K13498	620	445	554	289	309	368	917	493	934	594	1957	683
KO:K13500	6	15	18	15	11	15	10	6	8	15	26	30
KO:K13503	1976	2744	2725	3274	2143	2285	4172	1757	1302	1549	2549	1124
KO:K13509	0	2	0	1	0	0	0	0	0	0	1	1
KO:K13522	223	94	168	159	129	203	46	40	43	72	292	101
KO:K13524	67	114	81	48	56	50	7	6	5	12	60	188
KO:K13525	3573	3401	3951	3861	2572	3112	11340	2678	5685	3017	4354	2329
KO:K13527	1626	2439	1797	2110	1209	1411	2478	450	1008	867	3354	3347
KO:K13529	4554	6301	5258	6193	3765	4402	2267	1412	1521	1550	5713	5005
KO:K13530	23	59	45	35	27	75	23	11	16	27	27	58
KO:K13531	68	29	72	50	45	49	134	83	350	115	57	40
KO:K13532	30	15	36	28	12	26	1	3	4	10	26	47
KO:K13533	96	155	266	192	109	137	64	43	89	90	188	272
KO:K13540	419	276	219	341	137	157	857	140	144	108	441	333
KO:K13541	1197	1103	995	889	882	666	1840	1086	785	706	1708	391
KO:K13542	5603	6465	5887	5737	4357	4718	11142	4594	6890	4533	11625	6674
KO:K13543	128	156	193	174	119	91	65	58	30	25	109	143
KO:K13566	382	489	491	322	473	441	79	190	249	430	778	728
KO:K13570	408	438	246	440	179	231	1443	65	260	113	1310	485
KO:K13571	3491	4383	3086	3887	1975	2510	4602	793	1944	1445	6072	5115
KO:K13572	1815	1717	1628	1414	1111	1416	3225	1372	1939	1550	4296	2884
KO:K13573	1785	2736	1797	1659	1384	1282	3184	427	1884	895	5361	3830
KO:K13574	2092	2438	2750	2250	2301	2213	3071	2076	1625	1515	4430	2072
KO:K13580	20	45	27	40	19	19	14	11	1	14	7	10
KO:K13581	2109	2658	2945	2966	1992	2595	2102	1735	1829	1744	3696	1692
KO:K13582	1417	2995	2631	2889	2562	2496	852	1654	784	1248	2918	1701
KO:K13583	1401	1984	1840	2126	1965	1977	1040	1324	722	1224	2551	1385
KO:K13584	1213	1638	1588	1828	1689	1531	1194	1078	604	1047	1738	1065
KO:K13585	28	114	42	47	92	95	44	6	5	27	68	10
KO:K13586	14	147	77	104	104	113	33	9	32	24	106	47
KO:K13587	3722	6851	6681	6522	5006	5643	2390	2835	2128	3142	7510	6126
KO:K13588	642	1181	981	1196	1240	1020	1179	923	395	727	1322	569
KO:K13589	561	956	1101	1106	709	1023	432	859	390	929	1387	703
KO:K13590	2959	4645	4107	4616	3225	3919	1355	1696	1556	1584	4831	3188
KO:K13591	117	189	194	132	211	136	106	19	40	38	128	50
KO:K13592	399	728	565	703	620	713	317	529	319	670	895	413
KO:K13593	573	1019	1041	1038	785	928	415	360	338	409	1327	631
KO:K13598	2532	4738	4477	4798	3614	4012	2526	1952	1557	2877	6200	5488
KO:K13599	7567	11171	12132	11685	8164	8893	5567	6269	4932	5310	13185	12184
KO:K13601	3	11	22	19	13	10	0	10	13	157	4	27
KO:K13602	6	8	32	15	15	27	1	4	2	2	18	33
KO:K13604	2	0	0	0	6	0	0	0	0	0	1	0
KO:K13605	0	0	0	1	0	2	0	0	0	0	0	0
KO:K13607	14	16	18	13	4	8	3	1	1	1	9	8
KO:K13609	129	166	126	146	162	215	62	65	74	34	166	108
KO:K13611	700	654	1002	449	364	510	114	319	373	202	862	507
KO:K13612	149	104	291	64	42	113	5	47	23	4	104	68
KO:K13613	329	244	660	136	115	204	12	62	50	16	327	164
KO:K13614	923	500	1304	266	245	408	41	132	76	74	582	365
KO:K13615	36	47	81	29	38	40	1	21	11	4	49	33
KO:K13620	3	0	0	0	0	0	6	0	0	0	0	0
KO:K13622	919	1476	1097	1321	1241	1054	208	467	320	428	989	851
KO:K13623	341	630	477	533	536	409	45	293	126	187	412	296
KO:K13626	479	929	657	717	796	821	1660	788	974	1063	2117	589
KO:K13628	4530	6295	5457	6073	5023	4528	9645	6511	7320	5808	11685	5194
KO:K13629	7	6	4	0	0	0	1	1	2	0	5	7
KO:K13630	0	0	0	0	0	0	0	0	0	0	1	0
KO:K13631	1	1	9	5	0	1	1	0	0	1	0	0
KO:K13632	1	2	0	0	0	0	0	1	0	0	0	0
KO:K13633	932	744	1082	640	628	610	282	192	179	192	712	682
KO:K13634	486	997	696	743	535	497	141	137	106	277	738	807
KO:K13635	174	284	308	153	292	247	332	102	98	143	403	341
KO:K13636	10	13	8	15	20	22	4	3	5	12	16	10
KO:K13637	121	150	99	55	54	71	26	21	26	13	99	112
KO:K13638	433	274	429	766	504	379	1673	1398	1314	840	909	329
KO:K13639	2068	1513	2015	1657	1156	1111	795	407	662	497	2577	1582
KO:K13640	3596	3454	3755	3443	2252	2629	5505	3968	4607	2925	8040	2970
KO:K13641	4765	4762	4734	4528	3584	4230	13423	7753	7589	3857	7454	2698
KO:K13642	172	133	200	230	142	197	91	269	78	138	312	81
KO:K13643	524	823	715	668	915	604	718	583	430	526	1266	807
KO:K13650	0	1	0	0	0	0	0	0	0	0	1	0
KO:K13651	92	105	91	151	79	80	14	150	29	19	61	25
KO:K13652	897	1615	1249	1704	1451	1130	848	612	1005	517	1461	1080
KO:K13653	580	833	909	1192	757	909	184	425	148	183	633	533
KO:K13654	15	12	5	8	3	5	5	1	1	9	2	6
KO:K13655	260	225	220	323	251	238	46	182	92	60	145	69
KO:K13656	18	30	13	18	7	10	13	3	6	15	18	10
KO:K13657	73	115	103	166	89	100	46	167	24	110	111	62
KO:K13658	40	47	21	18	30	10	40	1	19	13	40	40
KO:K13659	30	84	30	46	35	37	90	27	123	19	96	53
KO:K13660	3	2	11	7	3	20	22	7	2	3	7	8
KO:K13661	565	363	368	401	167	226	69	74	67	90	178	413
KO:K13662	24	19	71	56	40	58	30	16	7	25	79	19
KO:K13663	8	6	26	1	0	5	0	3	4	10	3	5
KO:K13664	2	0	2	0	1	0	0	5	8	0	2	1
KO:K13665	14	34	21	35	20	50	11	0	0	3	72	19
KO:K13668	3906	3921	4090	3615	2304	2879	5458	1910	3105	1961	5488	4043
KO:K13669	139	147	151	169	104	151	131	39	73	81	294	233
KO:K13670	141	195	190	150	242	265	63	67	72	84	298	340
KO:K13671	4013	2818	3269	3478	2110	2130	2172	752	1849	981	3767	2507
KO:K13677	1	0	0	0	0	0	0	0	0	0	0	0
KO:K13678	18	32	38	46	19	38	15	1	2	7	43	36
KO:K13679	1	3	0	0	0	0	3	1	0	0	4	0
KO:K13683	14	15	13	10	22	17	9	4	1	9	6	7
KO:K13684	10	3	4	1	0	3	2	0	0	1	0	0
KO:K13686	145	112	135	70	134	48	146	30	111	48	234	136
KO:K13687	546	638	409	424	480	424	212	264	328	286	790	1146
KO:K13688	7973	16198	15246	17181	8921	11122	2174	2199	2355	2617	8792	21175
KO:K13689	1	0	0	0	0	0	0	0	0	0	0	0
KO:K13693	1427	1305	998	967	747	765	1687	402	1376	376	1839	1039
KO:K13694	100	188	139	198	183	217	31	16	36	37	249	205
KO:K13695	20	42	36	35	23	32	3	10	7	37	38	70
KO:K13701	53	9	5	10	11	14	3	6	0	0	0	1
KO:K13704	0	0	0	0	0	0	0	0	0	0	4	0
KO:K13706	6	11	18	23	23	9	42	26	27	18	16	9
KO:K13713	8	13	25	20	18	28	104	7	1	2	31	6
KO:K13714	11	12	7	21	11	7	5	1	2	2	15	23
KO:K13715	0	0	0	0	1	0	0	0	0	0	0	0
KO:K13722	146	208	353	381	280	350	1076	244	701	329	239	69
KO:K13727	19	11	33	10	5	7	20	1	10	5	48	2
KO:K13730	2140	3081	2613	3391	2503	2933	427	1282	621	992	2454	2911
KO:K13731	13	18	9	18	7	23	2	1	0	3	9	16
KO:K13732	89	138	124	82	87	65	24	28	41	37	86	105
KO:K13733	33	27	25	27	22	27	13	32	20	26	41	19
KO:K13734	28	43	5	29	22	21	14	4	9	6	47	23
KO:K13735	1271	2072	1737	1456	1367	1574	491	314	815	505	1892	1899
KO:K13740	0	0	2	0	2	1	0	0	1	0	0	0
KO:K13745	619	813	852	642	583	656	160	118	233	223	851	819
KO:K13746	3	7	0	0	1	10	4	0	1	1	12	4
KO:K13747	89	209	149	174	139	112	8	24	21	150	198	228
KO:K13752	9	5	4	17	21	6	13	9	5	1	8	2
KO:K13753	6	3	5	8	13	3	0	2	2	3	2	1
KO:K13766	4290	5917	6177	5575	4396	4831	9306	4826	4292	3561	9231	5896
KO:K13767	281	353	563	372	373	289	83	711	180	179	803	329
KO:K13770	1117	863	1253	646	849	848	1747	1162	1774	1131	2445	1092
KO:K13771	455	595	717	710	962	734	1567	806	327	551	1068	467
KO:K13772	2	3	11	5	9	11	0	0	4	1	17	48
KO:K13774	906	943	889	805	809	698	1359	563	815	783	1579	1152
KO:K13775	1631	2571	2259	2411	1920	1985	560	1006	711	845	2399	2074
KO:K13776	27	27	23	35	30	23	2	13	6	56	22	51
KO:K13777	745	729	828	744	605	816	607	401	226	380	989	1358
KO:K13778	244	446	564	555	405	382	49	200	84	206	553	590
KO:K13779	165	239	242	261	211	188	36	235	74	189	277	202
KO:K13784	0	0	0	0	1	0	0	0	0	0	1	1
KO:K13786	24	50	20	25	25	22	4	16	16	10	24	26
KO:K13787	3390	2409	2569	2415	1711	1953	8728	2223	4198	2386	4343	1975
KO:K13788	561	506	590	506	218	374	298	39	137	95	474	939
KO:K13789	3639	5842	5661	5711	4172	4102	4382	4612	4461	3457	9380	5641
KO:K13790	0	3	1	0	1	0	0	0	3	0	0	3
KO:K13791	0	2	1	2	0	0	0	1	0	0	0	0
KO:K13792	0	0	1	0	0	1	0	0	0	0	0	0
KO:K13794	67	118	116	115	93	85	88	43	45	58	70	68
KO:K13795	709	1201	1265	1393	770	1213	922	541	708	381	1359	923
KO:K13796	2530	4657	4593	4453	3667	3920	5021	2386	1965	2231	6131	3816
KO:K13797	20	39	12	13	25	40	0	3	9	11	53	8
KO:K13798	430	560	655	806	740	711	2601	537	1346	758	604	117
KO:K13799	186	187	284	224	136	209	94	94	223	206	262	278
KO:K13810	6440	8437	11851	9367	5938	8188	8883	6094	6472	5450	11112	7033
KO:K13812	0	2	2	2	2	0	0	1	0	0	0	1
KO:K13815	201	196	213	102	118	132	38	39	68	139	489	449
KO:K13816	210	243	336	209	245	207	397	213	121	239	385	453
KO:K13818	45	46	66	51	29	36	508	15	8	36	176	56
KO:K13819	109	272	130	173	126	167	19	115	54	60	230	183
KO:K13820	16	41	40	20	21	37	492	55	38	20	76	37
KO:K13821	6033	10198	8685	9868	7484	8028	5571	2904	3190	3729	11238	9139
KO:K13829	2252	2025	1733	1819	1303	1447	2788	1373	2270	1468	3746	1816
KO:K13831	343	498	329	660	557	366	1624	1247	651	243	650	471
KO:K13832	3102	4234	5153	4985	3319	3571	4834	3169	3258	2446	5350	2599
KO:K13853	48	43	52	52	21	37	17	7	31	16	76	132
KO:K13862	27	19	3	23	19	14	6	8	4	1	7	3
KO:K13868	51	61	46	23	44	20	4	5	14	9	40	59
KO:K13873	40	47	22	51	28	35	40	3	26	11	35	31
KO:K13874	222	210	195	210	165	227	113	86	38	65	152	189
KO:K13875	48	38	62	33	45	66	46	13	2	20	45	82
KO:K13876	36	32	28	11	5	15	33	15	9	19	13	35
KO:K13877	36	16	23	12	8	24	11	3	3	4	0	15
KO:K13888	2315	2965	2615	2362	1691	2221	1072	822	1233	1146	3578	2173
KO:K13889	505	467	833	366	396	370	491	343	453	152	616	631
KO:K13890	408	238	408	256	205	292	373	266	347	137	378	333
KO:K13891	342	278	398	194	182	204	423	269	372	149	307	281
KO:K13892	272	313	546	320	239	334	214	59	65	64	222	399
KO:K13893	1804	3858	3763	3896	2948	3528	1994	1549	915	1592	4153	2763
KO:K13894	840	1865	1748	1842	1573	1483	1412	1156	514	1152	1952	1339
KO:K13895	828	1754	1701	1834	1661	1600	1369	1070	497	929	1764	1255
KO:K13896	1049	2359	2295	2637	1804	1925	1614	1124	557	1329	2454	1717
KO:K13899	0	1	0	0	0	0	0	0	0	0	0	0
KO:K13918	13	16	13	13	21	5	4	20	10	3	5	19
KO:K13919	53	46	49	24	35	14	7	16	11	16	224	239
KO:K13920	345	193	197	180	102	82	39	46	36	116	602	316
KO:K13921	3	2	5	1	1	1	0	1	0	0	3	16
KO:K13922	236	218	230	227	156	146	6	62	74	54	256	381
KO:K13923	2	5	1	1	1	2	2	0	0	0	0	2
KO:K13924	17104	22883	24322	21788	18827	21034	10188	9643	11660	10308	30105	20566
KO:K13925	13	5	8	7	4	1	0	2	0	7	5	6
KO:K13926	1093	1824	2426	2163	1681	1796	462	709	344	666	1604	1407
KO:K13927	0	8	2	1	0	1	2	0	0	0	1	2
KO:K13928	22	35	44	18	14	41	10	2	1	3	15	74
KO:K13929	464	707	714	859	272	267	109	23	34	50	432	484
KO:K13930	225	300	326	453	194	149	61	19	45	20	273	202
KO:K13931	138	154	121	236	78	67	24	5	9	15	175	85
KO:K13932	226	323	372	466	156	144	58	11	26	30	234	256
KO:K13933	191	263	270	410	115	111	54	8	16	20	219	154
KO:K13934	165	239	218	333	106	115	27	9	21	16	196	124
KO:K13935	165	227	192	402	95	79	18	9	16	81	115	108
KO:K13936	70	171	117	268	69	52	7	12	8	8	38	87
KO:K13938	11	9	11	15	20	11	1	3	0	2	10	7
KO:K13940	197	301	299	311	175	220	440	101	151	75	637	305
KO:K13941	100	178	182	170	118	151	166	307	364	99	185	67
KO:K13950	567	721	516	778	568	412	165	156	158	188	626	577
KO:K13953	10911	13642	14593	13978	8935	9773	13059	8674	10532	7622	18517	9454
KO:K13954	1597	1496	1533	1499	1233	1350	2487	980	1929	919	1841	2137
KO:K13955	170	119	208	146	123	138	95	36	111	41	167	126
KO:K13963	2557	3738	2921	3131	2975	2730	1247	1043	1267	1067	4002	2529
KO:K13966	0	0	0	0	0	0	0	0	0	0	2	0
KO:K13967	110	202	298	176	183	204	1086	146	199	153	274	34
KO:K13979	2354	3477	3073	3581	2633	2405	2057	1757	1508	1480	3859	2622
KO:K13985	229	440	340	331	273	391	60	72	89	98	431	757
KO:K13988	11	12	8	10	9	5	3	12	5	2	21	5
KO:K13990	2629	2900	3915	3615	2012	2334	1932	2375	2678	1715	5427	2765
KO:K13991	14	48	25	60	145	27	160	57	11	28	10	13
KO:K13992	154	494	664	556	408	333	163	189	124	131	192	387
KO:K13993	12635	13429	15095	11972	12537	12111	34333	17674	20968	15364	36730	10358
KO:K13995	394	604	460	483	430	493	305	287	219	307	839	486
KO:K13998	16	28	20	23	19	29	7	10	1	13	11	4
KO:K14026	10	8	5	2	11	5	2	0	1	2	2	1
KO:K14028	147	236	215	222	96	132	45	9	83	67	188	356
KO:K14029	1	1	0	0	1	0	1	0	0	0	4	0
KO:K14048	695	738	520	627	464	442	1069	244	238	260	988	912
KO:K14051	166	159	177	111	106	119	55	8	17	44	115	95
KO:K14052	303	284	370	305	207	220	800	556	227	146	86	184
KO:K14053	0	0	0	0	0	0	0	0	0	0	1	0
KO:K14054	368	524	478	220	276	327	126	100	484	181	1725	930
KO:K14055	302	380	522	665	430	523	122	174	94	136	606	215
KO:K14056	83	28	26	28	24	31	2	30	17	14	41	19
KO:K14057	7	26	27	27	25	23	3	4	3	6	24	21
KO:K14058	1001	1817	1524	1788	1362	1406	1114	921	593	857	2422	2348
KO:K14059	6913	6220	6891	5716	3647	4467	10345	5272	6857	4043	8945	4787
KO:K14060	176	309	357	366	182	246	55	31	76	69	171	175
KO:K14061	19	22	42	15	18	6	0	6	21	11	41	14
KO:K14062	1	1	1	0	4	2	2	0	0	0	0	1
KO:K14063	84	42	82	32	9	22	4	5	1	10	33	25
KO:K14064	1	0	1	1	1	0	0	0	0	4	0	1
KO:K14065	0	0	0	2	0	0	0	0	0	0	0	0
KO:K14067	126	261	155	342	183	139	103	145	257	245	405	297
KO:K14080	112	130	122	89	64	126	2	18	4	17	198	79
KO:K14081	1	2	0	4	0	0	2	0	0	0	0	1
KO:K14082	0	0	1	2	0	0	0	0	0	0	0	1
KO:K14083	3195	4471	3716	4129	3199	2909	1283	1830	747	1256	5448	4481
KO:K14084	110	76	163	47	66	111	0	138	39	53	405	59
KO:K14086	5	4	5	2	5	7	0	0	3	4	3	10
KO:K14087	3	0	3	0	0	6	1	1	4	2	10	3
KO:K14088	13	30	17	10	2	6	5	1	5	5	27	18
KO:K14089	7	3	3	0	3	2	1	5	1	4	9	1
KO:K14090	32	27	21	40	47	20	17	18	4	19	29	16
KO:K14091	12	25	18	52	20	41	8	12	14	4	28	34
KO:K14098	0	0	1	0	1	0	0	0	0	0	2	0
KO:K14099	0	1	0	0	0	0	0	0	0	0	0	0
KO:K14103	0	1	0	12	0	0	0	0	0	0	0	0
KO:K14104	0	0	0	0	0	0	0	0	0	0	0	2
KO:K14105	0	0	1	0	4	1	0	0	0	4	6	0
KO:K14106	1	2	1	2	0	2	4	0	0	0	6	3
KO:K14107	1	1	0	7	25	1	0	1	1	7	11	1
KO:K14108	0	0	2	1	0	2	0	0	0	0	2	0
KO:K14109	0	0	3	0	0	0	0	0	0	2	1	2
KO:K14112	2	1	0	0	0	0	0	0	0	0	0	64
KO:K14113	0	0	0	0	0	0	0	0	0	0	18	3
KO:K14114	0	0	0	0	0	0	0	0	0	0	0	6
KO:K14115	1	0	0	9	1	10	0	0	0	1	5	0
KO:K14118	0	0	0	0	0	0	0	0	1	1	0	0
KO:K14120	13	1	1	1	1	1	0	0	0	0	0	2
KO:K14121	1	0	0	0	0	1	0	0	0	0	0	1
KO:K14122	0	0	0	0	0	1	0	0	0	0	0	0
KO:K14123	0	0	0	0	0	0	0	0	0	0	0	1
KO:K14126	39	60	224	80	38	145	3	19	24	109	387	11
KO:K14127	38	46	117	28	32	73	98	89	28	110	579	3
KO:K14128	43	51	180	59	14	66	2	27	10	101	376	6
KO:K14136	1087	1203	1042	1157	765	825	1780	253	816	339	1534	1068
KO:K14138	13	14	47	29	9	19	1	0	0	4	41	9
KO:K14153	66	220	183	215	166	248	24	342	38	157	169	131
KO:K14154	2	1	0	0	0	0	0	0	0	1	0	0
KO:K14155	2229	2070	2016	1829	1266	1590	1992	480	853	470	2011	1741
KO:K14157	5	14	13	12	9	24	4	9	7	1	18	60
KO:K14159	26	26	15	33	10	8	5	19	55	28	11	5
KO:K14160	982	1454	1259	1422	1015	1200	2057	972	526	826	1641	1119
KO:K14161	7138	10466	10020	10104	6972	7810	7787	4607	4900	4860	14641	9446
KO:K14162	17613	24268	25158	23854	15988	18265	16789	8119	10451	9398	28520	27365
KO:K14164	366	222	167	185	149	217	111	36	65	60	290	192
KO:K14165	558	396	422	321	485	411	2374	638	1431	751	809	266
KO:K14166	4572	4551	4301	2665	2763	3104	4481	2440	4476	3119	11844	6534
KO:K14167	0	1	2	10	0	9	0	0	0	0	1	22
KO:K14170	2333	3388	2778	2777	2286	2082	2916	1159	1427	1842	4542	3616
KO:K14187	316	658	458	701	503	387	124	146	100	101	280	434
KO:K14188	219	419	397	527	378	343	270	551	358	675	860	239
KO:K14189	1914	2068	2632	2600	1246	1638	544	278	360	304	1407	1050
KO:K14191	12	30	3	0	6	3	1	1	1	3	9	1
KO:K14192	44	106	83	92	42	97	10	29	67	23	83	41
KO:K14193	1	11	0	0	1	0	0	0	9	0	69	0
KO:K14194	137	278	270	259	177	230	132	61	105	112	277	377
KO:K14195	13	31	24	10	12	11	1	4	8	2	28	5
KO:K14196	12	7	11	1	15	5	0	16	3	1	32	9
KO:K14197	9	1	2	0	0	0	1	2	0	0	0	5
KO:K14201	188	184	131	233	181	172	146	43	79	66	292	134
KO:K14204	0	0	0	1	0	0	0	0	0	0	0	0
KO:K14205	2817	3188	2982	2920	2401	2639	1602	1319	1638	1553	4252	3867
KO:K14213	19	26	6	9	24	6	11	15	5	0	9	12
KO:K14215	17	2	12	5	12	17	79	0	36	12	82	26
KO:K14257	1165	1493	1161	1468	1018	968	408	316	453	429	1298	1890
KO:K14259	1875	1754	1912	1711	1668	1574	2268	1480	1525	1033	2754	2000
KO:K14260	1228	2084	2353	2170	1080	1390	1687	1382	1280	771	3115	2097
KO:K14261	2519	4732	4411	4880	3549	4018	3364	2212	2511	2470	7142	4385
KO:K14266	2926	2917	2468	3103	2105	2101	1792	748	1106	996	2379	1911
KO:K14267	2378	2427	1938	2256	1656	1825	2502	933	1068	961	3388	2748
KO:K14268	19	64	55	17	16	29	1	3	4	15	28	83
KO:K14270	10	29	3	0	20	3	2	3	2	3	17	2
KO:K14273	119	158	266	214	101	206	27	110	24	63	161	167
KO:K14274	251	481	290	330	289	330	1316	1042	845	477	459	155
KO:K14275	182	341	281	386	174	286	1854	1198	1030	573	182	251
KO:K14287	674	961	797	1050	675	716	476	194	158	320	809	1045
KO:K14292	15	21	10	10	13	3	3	5	3	10	19	9
KO:K14297	1	7	3	3	0	0	0	0	0	5	1	2
KO:K14326	100	76	26	35	90	17	6	11	6	7	40	12
KO:K14330	126	121	211	314	46	71	6	24	13	4	6	74
KO:K14331	19	17	26	60	9	28	4	27	4	2	2	12
KO:K14333	2107	4591	4002	4838	2756	2763	6082	1691	1233	1279	4116	1982
KO:K14335	1268	1558	1428	1531	1051	1152	432	266	687	420	2154	1325
KO:K14337	1210	1395	967	1198	793	794	2640	284	1240	536	2446	1010
KO:K14338	1582	1312	1068	1298	1265	1503	530	343	736	384	1822	1161
KO:K14339	912	790	796	942	532	611	1810	580	1236	616	1650	851
KO:K14340	1976	1883	1790	1906	1104	1297	2965	539	1298	684	2897	1460
KO:K14347	737	597	609	601	599	557	195	251	139	209	670	421
KO:K14348	27	56	96	40	32	35	9	41	6	9	151	45
KO:K14358	117	149	99	133	146	116	237	203	280	480	435	131
KO:K14366	7	11	5	5	0	4	0	4	0	0	7	5
KO:K14367	1	0	1	6	1	10	0	0	2	0	1	4
KO:K14368	54	22	21	42	25	28	22	23	25	19	89	34
KO:K14369	10	9	10	36	23	18	76	5	3	15	20	28
KO:K14370	25	15	29	13	18	11	5	1	5	4	13	22
KO:K14371	101	90	51	83	108	61	82	7	24	18	149	23
KO:K14372	1	0	2	2	1	2	0	1	1	6	7	5
KO:K14373	3	6	1	7	1	2	1	0	1	0	1	0
KO:K14374	29	57	64	28	33	39	41	5	18	22	66	63
KO:K14375	37	38	28	34	41	13	233	21	32	16	62	21
KO:K14379	14	8	7	4	3	11	0	0	1	1	12	14
KO:K14382	10	6	5	3	17	15	0	0	0	8	14	11
KO:K14387	35	75	66	75	126	61	0	3	7	33	233	367
KO:K14388	41	153	98	80	90	135	8	30	31	125	262	254
KO:K14392	87	92	129	95	138	125	41	48	70	57	199	149
