 ,Area,Mean,StdDev,Min,Max,Perim.,Major,Minor,Angle,Circ.,%Area,AR,Round,Solidity
290,0.514,0,0,0,0,2.884,1.211,0.540,152.296,0.777,100,2.242,0.446,0.904
291,0.287,0,0,0,0,2.083,0.810,0.452,89.281,0.833,100,1.794,0.558,0.904
292,0.287,0,0,0,0,1.951,0.751,0.487,2.111,0.949,100,1.541,0.649,0.943
293,0.196,0,0,0,0,1.516,0.534,0.467,115.593,1.000,100,1.143,0.875,0.918
294,0.501,0,0,0,0,2.961,1.042,0.612,100.484,0.718,100,1.701,0.588,0.852
295,0.331,0,0,0,0,2.324,0.933,0.452,107.548,0.770,100,2.063,0.485,0.894
296,0.388,0,0,0,0,2.572,1.072,0.461,89.373,0.736,100,2.328,0.430,0.868
297,0.379,0,0,0,0,2.247,0.727,0.663,153.041,0.943,100,1.096,0.912,0.897
298,0.427,0,0,0,0,2.417,0.887,0.612,111.728,0.918,100,1.449,0.690,0.920
299,0.409,0,0,0,0,2.720,1.140,0.457,103.903,0.695,100,2.493,0.401,0.862
300,0.179,0,0,0,0,1.516,0.495,0.460,80.310,0.976,100,1.077,0.929,0.882
301,0.196,0,0,0,0,1.571,0.520,0.480,142.144,0.998,100,1.085,0.922,0.874
302,0.292,0,0,0,0,1.967,0.691,0.538,153.472,0.948,100,1.283,0.779,0.899
303,0.453,0,0,0,0,2.565,0.879,0.656,51.720,0.865,100,1.340,0.746,0.881
304,0.248,0,0,0,0,1.780,0.622,0.508,66.147,0.985,100,1.223,0.818,0.919
305,0.314,0,0,0,0,2.176,0.889,0.449,101.633,0.832,100,1.978,0.506,0.923
306,0.179,0,0,0,0,1.555,0.523,0.435,78.907,0.928,100,1.203,0.831,0.872
307,0.240,0,0,0,0,1.819,0.650,0.469,34.388,0.910,100,1.387,0.721,0.894
308,0.470,0,0,0,0,2.697,0.990,0.605,28.561,0.812,100,1.635,0.611,0.900
309,0.335,0,0,0,0,2.472,0.884,0.483,36.805,0.690,100,1.831,0.546,0.786
310,0.536,0,0,0,0,3.148,1.369,0.498,152.259,0.679,100,2.747,0.364,0.879
311,0.244,0,0,0,0,1.780,0.662,0.469,56.292,0.967,100,1.412,0.708,0.926
312,0.305,0,0,0,0,2.021,0.740,0.525,119.594,0.938,100,1.409,0.710,0.897
313,0.423,0,0,0,0,2.675,1.010,0.533,53.987,0.742,100,1.896,0.528,0.862
314,0.152,0,0,0,0,1.423,0.463,0.420,133.752,0.947,100,1.102,0.907,0.875
315,0.183,0,0,0,0,1.555,0.495,0.470,174.418,0.951,100,1.053,0.950,0.884
316,0.279,0,0,0,0,2.005,0.767,0.463,108.252,0.871,100,1.659,0.603,0.895
317,0.331,0,0,0,0,2.269,0.908,0.464,89.862,0.808,100,1.954,0.512,0.899
318,0.192,0,0,0,0,1.593,0.573,0.426,127.653,0.949,100,1.347,0.742,0.917
319,0.218,0,0,0,0,1.764,0.698,0.397,102.845,0.880,100,1.757,0.569,0.935
320,0.152,0,0,0,0,1.368,0.468,0.415,103.644,1.000,100,1.129,0.885,0.921
321,0.248,0,0,0,0,1.873,0.683,0.463,163.795,0.889,100,1.474,0.678,0.877
322,0.418,0,0,0,0,2.681,1.114,0.478,27.040,0.731,100,2.329,0.429,0.897
323,0.270,0,0,0,0,1.873,0.612,0.562,64.881,0.967,100,1.090,0.918,0.905
324,0.205,0,0,0,0,1.648,0.523,0.498,103.561,0.947,100,1.050,0.952,0.879
325,0.287,0,0,0,0,1.928,0.743,0.493,165.204,0.972,100,1.508,0.663,0.904
326,0.366,0,0,0,0,2.379,0.864,0.539,135.946,0.813,100,1.604,0.624,0.870
327,0.157,0,0,0,0,1.384,0.458,0.436,18.435,1.000,100,1.050,0.953,0.889
328,0.279,0,0,0,0,1.912,0.737,0.482,177.161,0.958,100,1.531,0.653,0.928
329,0.405,0,0,0,0,2.791,1.192,0.433,118.382,0.654,100,2.756,0.363,0.865
330,0.244,0,0,0,0,1.889,0.781,0.398,135.619,0.859,100,1.963,0.509,0.889
331,0.418,0,0,0,0,2.797,1.223,0.435,93.757,0.672,100,2.808,0.356,0.893
332,0.135,0,0,0,0,1.275,0.426,0.403,149.036,1.000,100,1.058,0.945,0.925
333,0.501,0,0,0,0,2.604,0.894,0.713,103.101,0.928,100,1.253,0.798,0.916
334,0.231,0,0,0,0,1.757,0.557,0.528,137.573,0.939,100,1.054,0.948,0.869
335,0.131,0,0,0,0,1.236,0.431,0.386,135.000,1.000,100,1.116,0.896,0.923
336,0.083,0,0,0,0,1.088,0.385,0.274,30.195,0.879,100,1.405,0.711,0.905
337,0.240,0,0,0,0,1.780,0.659,0.463,78.000,0.950,100,1.422,0.703,0.917
338,1.477,0,0,0,0,4.500,1.380,1.362,85.765,0.916,100,1.013,0.987,0.951
339,0.218,0,0,0,0,1.725,0.685,0.405,2.827,0.919,100,1.690,0.592,0.926
340,0.244,0,0,0,0,1.889,0.592,0.524,90.065,0.859,100,1.130,0.885,0.842
341,0.222,0,0,0,0,1.687,0.602,0.470,74.736,0.981,100,1.282,0.780,0.919
342,0.209,0,0,0,0,1.648,0.598,0.445,126.303,0.967,100,1.344,0.744,0.889
343,0.392,0,0,0,0,2.543,1.055,0.473,143.253,0.762,100,2.230,0.449,0.865
344,0.196,0,0,0,0,1.625,0.584,0.428,146.566,0.932,100,1.364,0.733,0.849
345,0.279,0,0,0,0,2.021,0.842,0.422,145.361,0.857,100,1.996,0.501,0.877
346,0.335,0,0,0,0,2.192,0.871,0.490,59.038,0.877,100,1.777,0.563,0.917
347,0.248,0,0,0,0,1.873,0.723,0.437,162.541,0.889,100,1.652,0.605,0.905
348,0.309,0,0,0,0,2.153,0.701,0.562,58.603,0.838,100,1.247,0.802,0.861
349,0.248,0,0,0,0,1.873,0.727,0.435,6.832,0.889,100,1.670,0.599,0.891
350,0.383,0,0,0,0,2.433,0.981,0.497,155.718,0.813,100,1.973,0.507,0.880
351,0.213,0,0,0,0,1.648,0.581,0.468,97.210,0.988,100,1.240,0.806,0.907
352,0.527,0,0,0,0,3.100,1.377,0.487,86.839,0.689,100,2.824,0.354,0.949
353,0.296,0,0,0,0,2.099,0.823,0.458,165.666,0.845,100,1.797,0.556,0.872
354,0.784,0,0,0,0,3.467,1.385,0.721,137.747,0.820,100,1.923,0.520,0.918
355,1.002,0,0,0,0,4.197,1.696,0.752,136.461,0.715,100,2.256,0.443,0.880
356,0.322,0,0,0,0,2.099,0.723,0.567,176.008,0.920,100,1.275,0.785,0.902
357,0.475,0,0,0,0,2.681,1.108,0.545,13.967,0.830,100,2.032,0.492,0.920
358,0.179,0,0,0,0,1.461,0.479,0.475,0.000,1.000,100,1.009,0.991,0.932
359,0.174,0,0,0,0,1.461,0.484,0.459,104.297,1.000,100,1.055,0.948,0.920
360,0.370,0,0,0,0,2.379,0.842,0.560,26.695,0.822,100,1.504,0.665,0.876
361,0.305,0,0,0,0,2.247,0.904,0.430,48.597,0.759,100,2.103,0.476,0.854
362,0.283,0,0,0,0,2.099,0.783,0.461,81.497,0.808,100,1.700,0.588,0.890
363,0.771,0,0,0,0,3.241,1.109,0.885,72.402,0.922,100,1.253,0.798,0.922
364,0.383,0,0,0,0,2.588,1.058,0.461,16.692,0.719,100,2.292,0.436,0.876
365,0.287,0,0,0,0,2.060,0.803,0.456,150.244,0.851,100,1.764,0.567,0.863
366,0.296,0,0,0,0,1.928,0.728,0.518,145.957,1.000,100,1.406,0.711,0.919
367,0.318,0,0,0,0,2.472,1.050,0.385,33.997,0.654,100,2.725,0.367,0.793
368,0.279,0,0,0,0,1.944,0.724,0.490,137.763,0.927,100,1.477,0.677,0.877
369,0.466,0,0,0,0,2.627,1.020,0.582,68.582,0.849,100,1.752,0.571,0.918
370,0.213,0,0,0,0,1.687,0.572,0.475,102.090,0.943,100,1.204,0.831,0.899
371,0.340,0,0,0,0,2.169,0.868,0.498,137.180,0.907,100,1.743,0.574,0.902
372,0.388,0,0,0,0,2.285,0.783,0.630,112.314,0.933,100,1.242,0.805,0.908
373,0.166,0,0,0,0,1.516,0.502,0.420,122.525,0.905,100,1.195,0.837,0.854
374,0.174,0,0,0,0,1.500,0.491,0.452,60.780,0.973,100,1.086,0.920,0.920
375,0.505,0,0,0,0,2.643,0.965,0.667,84.122,0.909,100,1.447,0.691,0.921
376,0.370,0,0,0,0,2.395,0.914,0.516,158.132,0.811,100,1.773,0.564,0.863
377,0.627,0,0,0,0,2.923,1.132,0.705,136.964,0.923,100,1.605,0.623,0.932
378,0.401,0,0,0,0,2.285,0.813,0.628,14.913,0.964,100,1.296,0.772,0.915
379,0.340,0,0,0,0,2.137,0.760,0.570,103.770,0.935,100,1.333,0.750,0.918
380,0.248,0,0,0,0,2.137,0.719,0.440,35.895,0.683,100,1.636,0.611,0.814
381,0.344,0,0,0,0,2.401,1.001,0.438,104.885,0.750,100,2.287,0.437,0.883
382,0.427,0,0,0,0,2.379,0.879,0.618,34.648,0.948,100,1.422,0.703,0.925
383,0.823,0,0,0,0,5.472,2.275,0.461,25.322,0.345,100,4.939,0.202,0.684
384,0.470,0,0,0,0,2.549,0.823,0.727,65.540,0.910,100,1.132,0.883,0.908
385,0.266,0,0,0,0,1.912,0.738,0.458,98.434,0.913,100,1.610,0.621,0.917
386,0.222,0,0,0,0,1.796,0.673,0.420,63.482,0.865,100,1.603,0.624,0.864
387,0.741,0,0,0,0,3.296,1.138,0.829,42.032,0.857,100,1.373,0.728,0.902
388,0.235,0,0,0,0,1.780,0.566,0.529,74.896,0.933,100,1.069,0.935,0.885
389,0.566,0,0,0,0,3.071,1.282,0.563,129.979,0.755,100,2.279,0.439,0.884
390,0.209,0,0,0,0,1.687,0.598,0.445,37.147,0.924,100,1.345,0.744,0.897
391,0.113,0,0,0,0,1.197,0.396,0.364,82.868,0.993,100,1.087,0.920,0.867
392,0.318,0,0,0,0,2.099,0.795,0.510,15.029,0.907,100,1.559,0.641,0.912
393,0.309,0,0,0,0,2.076,0.670,0.587,35.230,0.902,100,1.142,0.876,0.893
394,0.623,0,0,0,0,3.467,1.386,0.572,104.498,0.651,100,2.422,0.413,0.867
395,0.558,0,0,0,0,3.071,1.155,0.615,39.638,0.743,100,1.878,0.532,0.856
396,0.370,0,0,0,0,2.433,1.027,0.459,136.499,0.786,100,2.239,0.447,0.876
397,0.405,0,0,0,0,2.581,1.109,0.465,138.970,0.764,100,2.385,0.419,0.877
398,0.388,0,0,0,0,2.549,1.065,0.464,104.901,0.750,100,2.297,0.435,0.904
399,0.083,0,0,0,0,1.011,0.376,0.280,124.349,1.000,100,1.344,0.744,0.884
400,0.253,0,0,0,0,1.889,0.706,0.456,146.385,0.889,100,1.549,0.646,0.866
401,0.292,0,0,0,0,2.099,0.858,0.433,98.649,0.833,100,1.980,0.505,0.893
402,0.174,0,0,0,0,1.500,0.554,0.401,83.176,0.973,100,1.383,0.723,0.920
403,0.492,0,0,0,0,2.845,0.962,0.651,49.108,0.764,100,1.477,0.677,0.859
404,0.510,0,0,0,0,2.984,1.233,0.526,3.225,0.719,100,2.342,0.427,0.897
405,0.257,0,0,0,0,1.912,0.670,0.488,37.469,0.883,100,1.371,0.729,0.894
406,0.179,0,0,0,0,1.555,0.599,0.380,73.116,0.928,100,1.577,0.634,0.901
407,0.401,0,0,0,0,2.527,1.060,0.481,36.983,0.789,100,2.203,0.454,0.885
408,0.287,0,0,0,0,2.137,0.811,0.451,11.012,0.791,100,1.797,0.556,0.857
409,0.035,0,0,0,0,1.033,0.455,0.097,81.650,0.410,100,4.668,0.214,0.727
410,0.318,0,0,0,0,2.099,0.846,0.479,148.612,0.907,100,1.767,0.566,0.918
411,0.318,0,0,0,0,2.153,0.698,0.580,166.322,0.862,100,1.202,0.832,0.885
412,0.492,0,0,0,0,2.945,1.186,0.528,94.922,0.713,100,2.244,0.446,0.876
413,0.357,0,0,0,0,2.440,1.006,0.452,72.789,0.754,100,2.224,0.450,0.911
414,0.362,0,0,0,0,2.340,0.899,0.512,27.813,0.830,100,1.757,0.569,0.874
415,0.131,0,0,0,0,1.252,0.431,0.386,90.000,1.000,100,1.118,0.894,0.882
416,0.405,0,0,0,0,2.472,0.981,0.526,123.738,0.833,100,1.867,0.536,0.894
417,0.348,0,0,0,0,2.379,0.960,0.462,37.511,0.774,100,2.078,0.481,0.874
418,0.231,0,0,0,0,1.780,0.703,0.418,85.470,0.916,100,1.680,0.595,0.914
419,0.418,0,0,0,0,2.363,0.759,0.701,141.042,0.941,100,1.083,0.923,0.919
420,0.126,0,0,0,0,1.352,0.552,0.291,88.704,0.868,100,1.893,0.528,0.951
421,0.588,0,0,0,0,2.813,1.042,0.718,177.169,0.934,100,1.451,0.689,0.931
422,0.370,0,0,0,0,2.285,0.862,0.547,32.557,0.891,100,1.578,0.634,0.904
423,0.270,0,0,0,0,1.928,0.724,0.475,135.238,0.913,100,1.523,0.657,0.886
424,0.418,0,0,0,0,2.324,0.795,0.670,107.823,0.973,100,1.186,0.843,0.932
425,0.296,0,0,0,0,2.060,0.667,0.565,6.027,0.877,100,1.180,0.847,0.895
426,0.248,0,0,0,0,1.912,0.766,0.413,119.083,0.853,100,1.858,0.538,0.905
427,0.322,0,0,0,0,2.247,0.917,0.448,125.354,0.802,100,2.048,0.488,0.897
428,0.122,0,0,0,0,1.291,0.422,0.368,96.699,0.920,100,1.147,0.872,0.836
429,0.605,0,0,0,0,2.961,1.102,0.700,93.278,0.868,100,1.576,0.635,0.911
430,0.362,0,0,0,0,2.527,1.049,0.439,123.171,0.712,100,2.389,0.419,0.851
431,0.161,0,0,0,0,1.445,0.501,0.410,98.881,0.969,100,1.222,0.819,0.937
432,0.126,0,0,0,0,1.236,0.414,0.389,55.305,1.000,100,1.064,0.939,0.906
433,0.301,0,0,0,0,2.099,0.844,0.454,21.194,0.857,100,1.860,0.538,0.896
434,0.196,0,0,0,0,1.593,0.570,0.438,67.883,0.970,100,1.300,0.769,0.909
435,0.619,0,0,0,0,3.203,1.244,0.633,62.833,0.758,100,1.965,0.509,0.893
436,0.906,0,0,0,0,3.560,1.322,0.873,62.647,0.898,100,1.514,0.660,0.931
437,0.253,0,0,0,0,1.896,0.767,0.419,87.332,0.883,100,1.828,0.547,0.943
438,0.427,0,0,0,0,2.759,1.138,0.478,102.013,0.705,100,2.383,0.420,0.891
439,0.222,0,0,0,0,1.725,0.660,0.429,0.748,0.938,100,1.540,0.649,0.936
440,0.531,0,0,0,0,3.219,1.365,0.496,38.777,0.645,100,2.754,0.363,0.841
441,0.553,0,0,0,0,3.280,1.312,0.537,68.553,0.646,100,2.443,0.409,0.879
442,0.096,0,0,0,0,1.159,0.417,0.292,38.567,0.897,100,1.427,0.701,0.830
443,0.531,0,0,0,0,2.884,1.169,0.579,52.254,0.803,100,2.020,0.495,0.904
444,1.899,0,0,0,0,6.164,2.190,1.104,133.695,0.628,100,1.984,0.504,0.878
445,0.179,0,0,0,0,1.516,0.552,0.412,28.041,0.976,100,1.340,0.746,0.891
446,0.296,0,0,0,0,1.983,0.733,0.514,55.705,0.947,100,1.426,0.701,0.889
447,0.266,0,0,0,0,1.889,0.772,0.438,130.984,0.935,100,1.760,0.568,0.904
448,0.497,0,0,0,0,2.643,0.949,0.666,20.390,0.893,100,1.426,0.701,0.908
449,0.348,0,0,0,0,2.324,0.846,0.525,36.285,0.811,100,1.612,0.620,0.899
450,0.440,0,0,0,0,2.752,1.052,0.532,78.762,0.730,100,1.977,0.506,0.860
451,0.331,0,0,0,0,2.247,0.844,0.499,107.075,0.824,100,1.691,0.592,0.874
452,0.388,0,0,0,0,2.231,0.776,0.636,120.444,0.979,100,1.221,0.819,0.927
453,0.144,0,0,0,0,1.329,0.462,0.396,80.662,1.000,100,1.166,0.857,0.904
454,0.270,0,0,0,0,1.873,0.640,0.537,98.067,0.967,100,1.193,0.838,0.912
455,0.200,0,0,0,0,1.687,0.613,0.416,67.628,0.885,100,1.472,0.679,0.885
