 ,Area,Mean,StdDev,Min,Max,Perim.,Major,Minor,Angle,Circ.,%Area,AR,Round,Solidity
290,0.157,0,0,0,0,1.423,0.449,0.444,71.565,0.974,100,1.012,0.988,0.867
291,0.205,0,0,0,0,1.703,0.618,0.422,18.449,0.887,100,1.466,0.682,0.855
292,0.222,0,0,0,0,1.741,0.670,0.422,22.129,0.921,100,1.588,0.630,0.895
293,0.157,0,0,0,0,1.439,0.492,0.406,158.553,0.952,100,1.211,0.826,0.837
294,0.179,0,0,0,0,1.516,0.566,0.402,103.505,0.976,100,1.408,0.710,0.891
295,0.362,0,0,0,0,2.324,0.766,0.601,2.339,0.841,100,1.274,0.785,0.888
296,0.266,0,0,0,0,1.912,0.629,0.538,114.948,0.913,100,1.171,0.854,0.891
297,0.309,0,0,0,0,2.005,0.720,0.547,127.252,0.966,100,1.318,0.759,0.928
298,0.344,0,0,0,0,2.417,0.984,0.445,30.425,0.740,100,2.208,0.453,0.878
299,0.244,0,0,0,0,1.983,0.644,0.482,13.671,0.780,100,1.335,0.749,0.842
300,0.366,0,0,0,0,2.511,1.074,0.434,121.054,0.729,100,2.475,0.404,0.884
301,0.614,0,0,0,0,3.203,0.910,0.860,124.086,0.752,100,1.059,0.945,0.887
302,0.401,0,0,0,0,2.472,0.974,0.524,27.351,0.824,100,1.859,0.538,0.889
303,0.166,0,0,0,0,1.477,0.526,0.400,72.410,0.953,100,1.315,0.760,0.864
304,2.387,0,0,0,0,5.791,2.036,1.493,115.598,0.895,100,1.364,0.733,0.947
305,0.148,0,0,0,0,1.329,0.467,0.404,1.264E-13,1.000,100,1.156,0.865,0.919
306,1.381,0,0,0,0,5.511,2.214,0.794,158.106,0.571,100,2.787,0.359,0.840
307,0.213,0,0,0,0,1.664,0.611,0.445,128.393,0.969,100,1.374,0.728,0.883
308,0.348,0,0,0,0,2.137,0.760,0.584,20.579,0.959,100,1.302,0.768,0.936
309,0.379,0,0,0,0,2.247,0.755,0.639,31.180,0.943,100,1.181,0.847,0.897
310,0.209,0,0,0,0,1.648,0.615,0.433,2.917,0.967,100,1.422,0.703,0.889
311,0.457,0,0,0,0,2.511,0.897,0.649,119.434,0.912,100,1.382,0.724,0.909
312,0.331,0,0,0,0,2.379,0.990,0.426,36.055,0.735,100,2.324,0.430,0.874
313,0.296,0,0,0,0,2.060,0.813,0.464,168.177,0.877,100,1.754,0.570,0.883
314,0.161,0,0,0,0,1.368,0.494,0.416,172.205,1.000,100,1.187,0.842,0.937
315,0.131,0,0,0,0,1.236,0.431,0.386,135.000,1.000,100,1.116,0.896,0.923
316,0.152,0,0,0,0,1.345,0.460,0.422,0.000,1.000,100,1.089,0.919,0.875
317,0.383,0,0,0,0,2.456,1.012,0.482,15.548,0.799,100,2.098,0.477,0.917
318,0.139,0,0,0,0,1.329,0.442,0.401,171.165,0.991,100,1.102,0.908,0.889
319,0.344,0,0,0,0,2.417,0.994,0.441,26.645,0.740,100,2.255,0.443,0.863
320,0.545,0,0,0,0,3.367,1.444,0.480,129.518,0.604,100,3.007,0.333,0.836
321,0.227,0,0,0,0,1.764,0.638,0.452,82.328,0.915,100,1.413,0.708,0.912
322,0.462,0,0,0,0,3.032,1.310,0.449,149.807,0.631,100,2.918,0.343,0.828
323,0.227,0,0,0,0,1.703,0.606,0.476,145.924,0.982,100,1.274,0.785,0.889
324,0.375,0,0,0,0,2.704,1.144,0.417,97.681,0.644,100,2.742,0.365,0.887
325,0.327,0,0,0,0,2.121,0.773,0.538,87.685,0.912,100,1.438,0.695,0.926
326,0.462,0,0,0,0,2.984,1.106,0.532,97.566,0.652,100,2.081,0.481,0.876
327,0.383,0,0,0,0,2.269,0.726,0.672,133.388,0.935,100,1.081,0.925,0.921
328,0.240,0,0,0,0,1.851,0.607,0.502,170.723,0.879,100,1.208,0.828,0.873
329,0.083,0,0,0,0,1.197,0.399,0.264,4.292,0.725,100,1.512,0.662,0.745
330,0.431,0,0,0,0,2.549,0.963,0.570,1.705,0.834,100,1.690,0.592,0.888
331,0.475,0,0,0,0,3.039,1.237,0.489,99.485,0.646,100,2.532,0.395,0.855
332,0.379,0,0,0,0,2.285,0.817,0.591,69.905,0.912,100,1.382,0.723,0.902
333,0.566,0,0,0,0,3.132,1.132,0.637,95.726,0.725,100,1.776,0.563,0.875
334,0.453,0,0,0,0,2.533,0.975,0.592,76.963,0.887,100,1.647,0.607,0.937
335,0.157,0,0,0,0,1.384,0.458,0.436,108.435,1.000,100,1.050,0.953,0.889
336,0.283,0,0,0,0,1.967,0.765,0.471,49.387,0.920,100,1.624,0.616,0.909
337,0.353,0,0,0,0,2.285,0.919,0.489,116.889,0.849,100,1.880,0.532,0.900
338,0.305,0,0,0,0,2.083,0.707,0.549,105.211,0.883,100,1.287,0.777,0.903
339,0.105,0,0,0,0,1.104,0.403,0.330,109.605,1.000,100,1.222,0.818,0.906
340,0.366,0,0,0,0,2.401,0.867,0.537,56.814,0.797,100,1.615,0.619,0.875
341,0.253,0,0,0,0,1.928,0.740,0.435,121.221,0.854,100,1.702,0.588,0.879
342,0.344,0,0,0,0,2.340,0.936,0.468,117.183,0.790,100,1.998,0.500,0.868
343,0.492,0,0,0,0,2.891,1.268,0.494,0.046,0.740,100,2.565,0.390,0.942
344,0.087,0,0,0,0,1.439,0.676,0.164,127.299,0.529,100,4.121,0.243,0.727
345,0.462,0,0,0,0,2.604,0.946,0.621,160.928,0.856,100,1.523,0.657,0.883
346,0.305,0,0,0,0,2.005,0.647,0.600,95.998,0.953,100,1.078,0.928,0.909
347,0.388,0,0,0,0,2.768,1.089,0.453,136.766,0.636,100,2.401,0.417,0.836
348,0.253,0,0,0,0,1.835,0.700,0.459,158.951,0.943,100,1.524,0.656,0.892
349,0.179,0,0,0,0,1.516,0.496,0.458,167.345,0.976,100,1.083,0.923,0.882
350,0.427,0,0,0,0,2.433,0.880,0.617,148.471,0.906,100,1.426,0.701,0.899
351,0.279,0,0,0,0,1.983,0.698,0.508,30.887,0.891,100,1.374,0.728,0.877
352,0.279,0,0,0,0,1.873,0.605,0.587,130.067,0.998,100,1.030,0.971,0.921
353,1.869,0,0,0,0,5.099,1.572,1.513,20.813,0.903,100,1.039,0.962,0.944
354,0.213,0,0,0,0,1.796,0.626,0.434,76.682,0.831,100,1.441,0.694,0.845
355,0.314,0,0,0,0,2.153,0.757,0.527,151.005,0.850,100,1.436,0.696,0.862
356,0.192,0,0,0,0,1.593,0.609,0.401,74.702,0.949,100,1.521,0.658,0.917
357,0.649,0,0,0,0,3.499,1.068,0.774,15.591,0.666,100,1.380,0.725,0.864
358,0.531,0,0,0,0,3.319,1.410,0.480,19.466,0.606,100,2.937,0.341,0.853
359,0.030,0,0,0,0,1.011,0.340,0.114,69.407,0.375,100,2.971,0.337,0.538
360,0.396,0,0,0,0,2.324,0.911,0.554,149.846,0.922,100,1.643,0.609,0.924
361,0.222,0,0,0,0,1.725,0.634,0.446,154.991,0.938,100,1.423,0.703,0.927
362,0.148,0,0,0,0,1.384,0.477,0.395,141.285,0.972,100,1.206,0.829,0.872
363,1.028,0,0,0,0,4.510,1.612,0.812,26.812,0.635,100,1.984,0.504,0.850
364,1.363,0,0,0,0,7.300,1.601,1.084,157.461,0.321,100,1.477,0.677,0.771
365,0.240,0,0,0,0,1.819,0.671,0.455,87.403,0.910,100,1.474,0.678,0.909
366,0.170,0,0,0,0,1.477,0.469,0.461,103.561,0.978,100,1.019,0.981,0.857
367,0.152,0,0,0,0,1.329,0.478,0.406,8.626,1.000,100,1.175,0.851,0.921
368,0.802,0,0,0,0,3.653,1.518,0.672,154.981,0.755,100,2.257,0.443,0.904
369,0.227,0,0,0,0,1.741,0.659,0.437,52.629,0.939,100,1.508,0.663,0.904
370,0.701,0,0,0,0,4.844,1.322,0.676,104.219,0.376,100,1.956,0.511,0.793
371,1.660,0,0,0,0,7.217,3.458,0.611,80.257,0.400,100,5.658,0.177,0.894
372,0.592,0,0,0,0,3.180,1.074,0.702,137.767,0.736,100,1.531,0.653,0.845
373,0.597,0,0,0,0,2.868,1.029,0.738,107.684,0.912,100,1.394,0.717,0.919
374,0.462,0,0,0,0,2.627,1.042,0.564,10.971,0.841,100,1.847,0.541,0.918
375,0.157,0,0,0,0,1.423,0.516,0.387,126.670,0.974,100,1.332,0.751,0.889
376,0.967,0,0,0,0,3.808,1.398,0.881,79.087,0.838,100,1.588,0.630,0.925
377,0.584,0,0,0,0,3.567,1.606,0.463,77.324,0.577,100,3.472,0.288,0.884
378,0.196,0,0,0,0,1.593,0.575,0.434,61.385,0.970,100,1.324,0.755,0.909
379,0.161,0,0,0,0,1.423,0.547,0.375,115.159,1.000,100,1.460,0.685,0.914
380,1.198,0,0,0,0,4.323,1.284,1.188,24.688,0.806,100,1.081,0.925,0.914
381,0.383,0,0,0,0,2.417,0.970,0.503,35.626,0.824,100,1.927,0.519,0.889
382,0.161,0,0,0,0,1.407,0.503,0.408,155.947,1.000,100,1.230,0.813,0.949
383,0.344,0,0,0,0,2.153,0.776,0.565,88.932,0.933,100,1.375,0.727,0.903
384,0.170,0,0,0,0,1.516,0.535,0.404,88.759,0.929,100,1.325,0.755,0.857
385,0.296,0,0,0,0,1.912,0.626,0.603,152.736,1.000,100,1.039,0.963,0.932
386,0.370,0,0,0,0,2.527,1.058,0.446,127.643,0.729,100,2.373,0.421,0.867
387,0.444,0,0,0,0,3.187,1.436,0.394,29.986,0.550,100,3.645,0.274,0.854
388,0.536,0,0,0,0,2.813,1.070,0.638,87.479,0.851,100,1.678,0.596,0.911
389,0.057,0,0,0,0,0.879,0.360,0.200,115.066,0.922,100,1.802,0.555,0.812
390,0.514,0,0,0,0,2.643,0.907,0.721,58.264,0.925,100,1.258,0.795,0.918
391,0.623,0,0,0,0,3.016,1.165,0.681,158.656,0.860,100,1.710,0.585,0.908
392,0.318,0,0,0,0,2.099,0.783,0.517,146.771,0.907,100,1.514,0.661,0.907
393,0.131,0,0,0,0,1.236,0.431,0.386,135.000,1.000,100,1.116,0.896,0.923
394,0.536,0,0,0,0,3.435,1.538,0.444,103.525,0.571,100,3.468,0.288,0.875
395,0.396,0,0,0,0,2.379,0.916,0.551,49.141,0.880,100,1.663,0.601,0.905
396,0.131,0,0,0,0,1.291,0.459,0.363,34.400,0.986,100,1.266,0.790,0.857
397,0.388,0,0,0,0,2.572,1.099,0.449,83.843,0.736,100,2.445,0.409,0.908
398,0.266,0,0,0,0,1.780,0.619,0.546,111.893,1.000,100,1.134,0.882,0.938
399,0.340,0,0,0,0,2.324,0.844,0.513,110.743,0.790,100,1.645,0.608,0.876
400,0.592,0,0,0,0,3.071,1.174,0.643,35.090,0.789,100,1.826,0.548,0.895
401,0.649,0,0,0,0,3.023,1.090,0.758,8.005,0.893,100,1.439,0.695,0.943
402,0.227,0,0,0,0,1.780,0.752,0.383,167.166,0.898,100,1.962,0.510,0.912
403,0.505,0,0,0,0,3.187,1.342,0.479,70.147,0.625,100,2.798,0.357,0.838
404,0.144,0,0,0,0,1.329,0.462,0.396,99.338,1.000,100,1.166,0.857,0.904
405,0.553,0,0,0,0,2.752,0.897,0.785,52.417,0.918,100,1.143,0.875,0.898
406,0.231,0,0,0,0,1.780,0.669,0.439,113.862,0.916,100,1.522,0.657,0.906
407,0.218,0,0,0,0,1.648,0.551,0.503,140.285,1.000,100,1.094,0.914,0.917
408,0.161,0,0,0,0,1.539,0.500,0.410,0.232,0.855,100,1.219,0.820,0.871
409,0.170,0,0,0,0,1.516,0.493,0.439,29.887,0.929,100,1.122,0.891,0.857
410,0.409,0,0,0,0,2.845,1.257,0.415,39.496,0.636,100,3.032,0.330,0.843
411,0.292,0,0,0,0,2.121,0.867,0.429,166.190,0.815,100,2.022,0.495,0.912
412,0.383,0,0,0,0,2.697,1.154,0.423,33.551,0.662,100,2.730,0.366,0.854
413,0.209,0,0,0,0,1.719,0.578,0.461,95.905,0.889,100,1.255,0.797,0.850
414,0.183,0,0,0,0,1.609,0.524,0.445,112.879,0.888,100,1.178,0.849,0.840
415,0.183,0,0,0,0,1.516,0.543,0.429,176.270,1.000,100,1.267,0.789,0.884
416,0.139,0,0,0,0,1.291,0.457,0.388,159.706,1.000,100,1.177,0.850,0.901
417,0.714,0,0,0,0,4.056,1.818,0.500,11.353,0.546,100,3.632,0.275,0.882
418,0.200,0,0,0,0,1.632,0.572,0.446,147.292,0.945,100,1.280,0.781,0.920
419,0.440,0,0,0,0,2.565,0.818,0.685,88.475,0.840,100,1.194,0.838,0.886
420,0.192,0,0,0,0,1.532,0.556,0.439,177.458,1.000,100,1.265,0.790,0.889
421,0.305,0,0,0,0,2.192,0.764,0.508,79.391,0.797,100,1.505,0.664,0.870
422,0.139,0,0,0,0,1.329,0.447,0.397,0.972,0.991,100,1.128,0.887,0.889
423,0.131,0,0,0,0,1.291,0.448,0.372,12.688,0.986,100,1.205,0.830,0.857
424,0.148,0,0,0,0,1.345,0.482,0.391,36.920,1.000,100,1.232,0.812,0.872
425,0.183,0,0,0,0,1.609,0.520,0.448,152.732,0.888,100,1.160,0.862,0.866
426,0.553,0,0,0,0,3.660,1.595,0.442,12.971,0.519,100,3.611,0.277,0.804
427,0.527,0,0,0,0,2.993,1.245,0.539,127.338,0.739,100,2.309,0.433,0.874
428,0.597,0,0,0,0,3.000,1.091,0.697,81.906,0.833,100,1.566,0.639,0.904
429,0.632,0,0,0,0,3.328,1.174,0.685,50.817,0.717,100,1.714,0.583,0.858
430,0.044,0,0,0,0,1.159,0.366,0.152,155.976,0.408,100,2.412,0.415,0.606
431,0.423,0,0,0,0,2.813,1.168,0.461,101.769,0.671,100,2.536,0.394,0.886
432,0.810,0,0,0,0,3.615,1.364,0.756,46.059,0.779,100,1.803,0.555,0.912
433,0.401,0,0,0,0,2.643,1.037,0.492,60.326,0.721,100,2.109,0.474,0.844
434,0.148,0,0,0,0,1.329,0.497,0.379,26.853,1.000,100,1.310,0.764,0.919
