 ,Area,Mean,StdDev,Min,Max,Perim.,Major,Minor,Angle,Circ.,%Area,AR,Round,Solidity
290,0.200,0,0,0,0,1.609,0.534,0.477,53.897,0.972,100,1.119,0.894,0.876
291,0.423,0,0,0,0,2.611,1.082,0.497,87.593,0.779,100,2.176,0.460,0.946
292,0.331,0,0,0,0,2.620,0.932,0.452,21.420,0.606,100,2.063,0.485,0.768
293,0.235,0,0,0,0,1.819,0.604,0.496,90.000,0.894,100,1.218,0.821,0.931
294,0.161,0,0,0,0,1.423,0.512,0.401,2.590,1.000,100,1.276,0.784,0.892
295,0.270,0,0,0,0,1.983,0.618,0.556,111.104,0.863,100,1.111,0.900,0.821
296,0.248,0,0,0,0,1.983,0.635,0.498,123.186,0.794,100,1.274,0.785,0.857
297,0.196,0,0,0,0,1.609,0.515,0.485,135.827,0.951,100,1.062,0.941,0.874
298,0.396,0,0,0,0,2.823,1.118,0.451,44.280,0.625,100,2.477,0.404,0.820
299,0.235,0,0,0,0,1.819,0.600,0.499,78.043,0.894,100,1.202,0.832,0.885
300,0.183,0,0,0,0,1.780,0.505,0.461,94.174,0.726,100,1.095,0.913,0.840
301,0.187,0,0,0,0,1.555,0.508,0.469,34.626,0.974,100,1.084,0.922,0.896
302,0.719,0,0,0,0,4.461,1.677,0.546,109.973,0.454,100,3.073,0.325,0.742
303,0.152,0,0,0,0,1.423,0.474,0.410,58.558,0.947,100,1.155,0.866,0.864
304,0.849,0,0,0,0,3.599,1.409,0.768,59.485,0.824,100,1.835,0.545,0.926
305,0.414,0,0,0,0,3.499,0.822,0.641,139.564,0.425,100,1.281,0.781,0.769
306,0.030,0,0,0,0,1.011,0.215,0.181,62.769,0.375,100,1.185,0.844,0.636
307,0.457,0,0,0,0,2.977,1.181,0.493,62.938,0.648,100,2.393,0.418,0.854
308,0.261,0,0,0,0,1.889,0.637,0.522,148.340,0.920,100,1.220,0.820,0.863
309,0.179,0,0,0,0,1.477,0.483,0.471,130.935,1.000,100,1.026,0.975,0.882
310,0.257,0,0,0,0,1.835,0.642,0.509,114.526,0.959,100,1.261,0.793,0.901
311,0.166,0,0,0,0,1.516,0.472,0.447,39.588,0.905,100,1.055,0.948,0.884
312,0.274,0,0,0,0,1.967,0.761,0.459,56.194,0.892,100,1.656,0.604,0.900
313,0.231,0,0,0,0,1.687,0.611,0.481,81.242,1.000,100,1.268,0.788,0.938
314,0.261,0,0,0,0,1.873,0.696,0.478,20.464,0.936,100,1.456,0.687,0.902
315,0.274,0,0,0,0,1.983,0.721,0.485,23.114,0.877,100,1.488,0.672,0.857
316,0.566,0,0,0,0,2.923,1.129,0.639,42.209,0.833,100,1.768,0.566,0.900
317,0.292,0,0,0,0,2.021,0.721,0.515,55.815,0.898,100,1.400,0.714,0.876
318,0.296,0,0,0,0,2.060,0.735,0.513,110.791,0.877,100,1.432,0.698,0.907
319,0.205,0,0,0,0,1.593,0.553,0.471,24.656,1.000,100,1.175,0.851,0.931
320,0.566,0,0,0,0,3.087,1.341,0.538,134.401,0.747,100,2.495,0.401,0.903
321,0.205,0,0,0,0,1.648,0.534,0.488,172.770,0.947,100,1.093,0.915,0.887
322,0.218,0,0,0,0,1.687,0.545,0.509,111.672,0.962,100,1.069,0.935,0.901
323,0.279,0,0,0,0,2.076,0.723,0.491,129.235,0.813,100,1.471,0.680,0.865
324,0.200,0,0,0,0,1.609,0.544,0.469,142.655,0.972,100,1.160,0.862,0.876
325,0.379,0,0,0,0,2.363,0.935,0.516,21.691,0.853,100,1.813,0.552,0.916
326,0.205,0,0,0,0,1.796,0.525,0.496,9.071,0.798,100,1.059,0.944,0.862
327,0.266,0,0,0,0,1.889,0.707,0.478,160.900,0.935,100,1.478,0.677,0.884
